time,split,cpu_limit,cpu_usage,lat50_ms,lat75_ms,lat95_ms,lat99_ms,min_ms,n,ram_limit_mb,ram_usage_mb
1644364981.0,train,3.957312254201787,16.315611295898698,69615.98108175602,270979.107890251,437839.0672518016,440825.904167802,24484.59531575867,526.9614358646679,1950.7974852336831,829.4295243141445
1644365048.0,train,3.956864752606587,16.459105715690466,70228.3488480066,273661.39156480355,442230.9850869597,445238.7393260028,24703.344947073965,527.2435238191815,1951.1185867507136,821.8789605891765
1644365115.0,train,3.9564172893564495,16.602568374449255,70840.67774563948,276343.304577014,446622.25440294575,449650.923014219,24922.12855555905,527.5255760562254,1951.439624179365,814.3272095945649
1644365182.0,train,3.9559698644497385,16.745999274590318,71452.96777349745,279024.8469455918,451012.87523532985,454062.45526817313,25140.946135124897,527.8075925772137,1951.7605975236936,806.7742715418705
1644365249.0,train,3.955522477884822,16.889398418528916,72065.21893042349,281706.01868924644,455402.8476196824,458473.3361235887,25359.79767968249,528.0895733835607,1952.081506787756,799.2201466426553
1644365316.0,train,3.955075129660068,17.032765808680306,72677.43121526035,284386.8198266875,459792.1715915739,462883.5656161885,25578.683183142814,528.3715184766809,1952.40235197561,791.6648351084802
1644365383.0,train,3.9546278197738407,17.176101447459732,73289.60462685094,287067.2503766244,464180.8471865744,467293.1437816956,25797.602639416844,528.6534278579883,1952.7231330913107,784.1083371509075
1644365450.0,train,3.954180548224509,17.319405337282458,73901.73916403812,289747.31035776675,468568.8744402544,471702.0706558332,26016.556042415563,528.9353015288975,1953.043850138916,776.5506529814976
1644365517.0,train,3.95373331501044,17.46267748056374,74513.83482566473,292426.99978882377,472956.2533881841,476110.3462743241,26235.543386049943,529.2171394908225,1953.364503122481,768.9917828118121
1644365584.0,train,3.95328612013,17.605917879718834,75125.89161057364,295106.3186885053,477342.98406593385,480517.9706728917,26454.564664230984,529.4989417451777,1953.6850920460636,761.4317268534127
1644365651.0,train,3.952838963581555,17.749126537162983,75737.90951760771,297785.2670755204,481729.0665090738,484924.9438872587,26673.619870869647,529.7807082933774,1954.0056169137197,753.8704853178605
1644365718.0,train,3.9523918453634734,17.892303455311463,76349.88854560979,300463.84496857907,486114.5007531746,489331.2659531484,26892.70899987693,530.062439136836,1954.3260777295063,746.3080584167174
1644365785.0,train,3.9519447654741215,18.035448636579524,76961.82869342275,303142.0523863906,490499.2868338064,493736.936906284,27111.8320451638,530.3441342769676,1954.64647449748,738.7444463615436
1644365852.0,train,3.951497723911867,18.178562083382413,77573.72995988945,305819.8893476643,494883.42478653946,498141.95678238815,27330.98900064125,530.6257937151867,1954.966807221697,731.1796493639016
1644365919.0,train,3.951050720675077,18.321643798135387,78185.59234385274,308497.3558711098,499266.914646944,502546.32561718416,27550.179860220243,530.9074174529071,1955.287075906214,723.6136676353525
1644365986.0,train,3.950603755762117,18.464693783253704,78797.41584415548,311174.4519754366,503649.75645059056,506950.04344639496,27769.40461781177,531.1890054915439,1955.607280555089,716.0465013874579
1644366053.0,train,3.9501568291713545,18.60771204115263,79409.20045964055,313851.17767935427,508031.9502330493,511353.11030574376,27988.663267326825,531.4705578325108,1955.9274211723769,708.4781508317785
1644366120.0,train,3.949709940901157,18.75069857424741,80020.94618915078,316527.5330015722,512413.4960298908,515755.5262309537,28207.95580267638,531.7520744772223,1956.2474977621343,700.9086161798763
1644366187.0,train,3.9492630909498914,18.893653384953293,80632.65303152903,319203.51796079986,516794.3938766849,520157.2912577475,28427.282217771404,532.0335554270927,1956.567510328419,693.3378976433125
