time,split,cpu_limit,cpu_usage,lat50_ms,lat75_ms,lat95_ms,lat99_ms,min_ms,n,ram_limit_mb,ram_usage_mb
1647266483.0,train,6.615059119829535,38.33532946712491,1663.8047267792474,1411.1794349322502,915.4035899493764,747.1726227184308,2659.302449841672,47.12738139027248,1024.0104435819355,172.98290286626226
1647266550.0,train,6.573883188329547,37.78298156495909,1620.9542562089848,1376.329195077414,895.6754613284878,732.2827762939552,2585.210283002657,47.21680211494921,1024.0101183832724,175.02300591452752
1647266617.0,train,6.532696516719302,37.23016649273148,1578.634307870748,1341.880780965497,876.1152495090156,717.4909563426096,2512.1466384683085,47.30480917498441,1024.0097983274322,177.0378897416423
1647266684.0,train,6.491499104998801,36.67688425044207,1536.8448817645376,1307.8341925965003,856.72295449096,702.7971628643944,2440.111516238629,47.3914025703781,1024.0094834144156,179.02755434760653
1647266751.0,train,6.450290953168042,36.12313483809086,1495.5859778903532,1274.1894299704234,837.498576274321,688.2013958593096,2369.1049163136167,47.47658230113024,1024.0091736442223,180.99199973242025
1647266818.0,train,6.40907206122703,35.56891825567787,1454.8575962481957,1240.9464930872662,818.4421148590986,673.7036553273551,2299.126838693273,47.56034836724086,1024.0088690168525,182.93122589608345
1647266885.0,train,6.367842429175759,35.0142345032031,1414.6597368380635,1208.1053819470287,799.5535702452928,659.303941268531,2230.1772833775963,47.64270076870995,1024.0085695323053,184.84523283859608
1647266952.0,train,6.326602057014233,34.459083580666515,1374.9923996599584,1175.666096549711,780.8329424329037,645.0022536828372,2162.256250366588,47.72363950553751,1024.0082751905816,186.7340205599582
1647267019.0,train,6.285350944742452,33.903465488068164,1335.8555847138796,1143.6286368953135,762.280231421931,630.7985925702737,2095.3637396602467,47.80316457772354,1024.0079859916814,188.59758906016984
1647267086.0,train,6.244089092360412,33.347380225408,1297.2492919998267,1111.9930029838358,743.895437212375,616.6929579308406,2029.4997512585744,47.88127598526803,1024.007701935604,190.4359383392309
1647267153.0,train,6.202816499868119,32.79082779268606,1259.1735215178,1080.759194815278,725.6785598042356,602.6853497645378,1964.664285161569,47.95797372817102,1024.0074230223506,192.24906839714149
1647267220.0,train,6.161533167265568,32.23380818990232,1221.6282732677998,1049.9272123896396,707.6295991975128,588.7757680713653,1900.857341369232,48.03325780643245,1024.0071492519198,194.03697923390143
1647267287.0,train,6.120239094552761,31.676321417056798,1184.6135472498258,1019.4970557069214,689.7485553922066,574.9642128513232,1838.0789198815628,48.10712822005236,1024.0068806243123,195.79967084951096
1647267354.0,train,6.078934281729699,31.11836747414948,1148.1293434638785,989.4687247671228,672.0354283883171,561.2506841044114,1776.3290206985612,48.17958496903075,1024.0066171395288,197.53714324397
1647267421.0,train,6.03761872879638,30.55994636118036,1112.175661909957,959.8422195702444,654.490218185844,547.6351818306299,1715.6076438202278,48.250628053367606,1024.0063587975678,199.24939641727843
1647267488.0,train,5.996292435752806,30.00105807814947,1076.7525025880618,930.6175401162856,637.1129247847877,534.1177060299788,1655.914789246562,48.32025747306293,1024.0061055984306,200.9364303694364
