time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1647476911.0,1.0,0.13763216666666667,900.0,39.333333333333336,746.6666666666666,49.40049066666666,3797.0,3829.1666666666665,3918.833333333333,3960.6666666666665,4108.166666666667,4145.5,4222.666666666667,4222.833333333333,4224.666666666667,0.5017084282460137,0.1241066115939563,0.9922688894441198,0.1547103864177272,-0.9879598657508702,1.0,15.0,3.0
1647476915.0,1.0,0.12919244444444444,900.0,39.888888888888886,753.7777777777778,49.33814044444444,3846.6666666666665,3877.1111111111113,3971.222222222222,4014.4444444444443,4168.777777777777,4207.333333333333,4281.444444444444,4281.555555555556,4283.444444444444,0.5017601987989232,0.1243952456663416,0.9922327463128852,0.1478094113014819,-0.9890158633362304,1.0,16.0,2.0
1647476919.0,1.0,0.12075272222222222,900.0,40.44444444444444,760.8888888888889,49.27579022222222,3896.333333333333,3925.0555555555557,4023.6111111111113,4068.222222222222,4229.388888888889,4269.166666666667,4340.222222222223,4340.277777777777,4342.222222222223,0.5018119693518327,0.1246838692129045,0.9921965192229306,0.1409012317021537,-0.990023657750064,1.0,17.0,1.0
1647476923.0,1.0,0.112313,900.0,41.0,768.0,49.21344,3946.0,3973.0,4076.0,4122.0,4290.0,4331.0,4399.0,4399.0,4401.0,0.5018637399047422,0.1249724821947851,0.99216020817914,0.1339861856976897,-0.9909831996770602,0.0,0.0,0.0
1647476927.0,1.0,0.09605,900.0,41.0,256.0,51.982336,3954.0,4014.0,4123.0,4134.0,4170.0,4399.0,4539.0,4540.0,4542.0,0.5019155104576517,0.1252610846164383,0.9921238131809524,0.1270646084727597,-0.9918944426065024,0.0,0.0,0.0
1647476931.0,1.0,0.0962668,900.0,41.0,281.6,51.898777599999995,3976.4,4031.8,4132.6,4143.4,4189.2,4382.2,4511.0,4512.0,4513.6,0.5019672810105612,0.1255496764390053,0.9920873342332625,0.1201368387596326,-0.9927573419385232,1.0,1.0,4.0
1647476935.0,1.0,0.0964836,900.0,41.0,307.2,51.815219199999994,3998.8,4049.6,4142.2,4152.8,4208.4,4365.4,4483.0,4484.0,4485.2,0.5020190515634707,0.1258382576091943,0.9920507713428188,0.1132032137465628,-0.9935718556790192,1.0,2.0,3.0
1647476939.0,1.0,0.09670039999999999,900.0,41.0,332.8,51.7316608,4021.2,4067.4,4151.8,4162.2,4227.6,4348.6,4455.0,4456.0,4456.8,0.5020708221163802,0.1261268281603326,0.9920141245053992,0.1062640713686465,-0.9943379441297406,1.0,3.0,2.0
1647476943.0,1.0,0.0969172,900.0,41.0,358.4,51.6481024,4043.6,4085.2,4161.4,4171.6,4246.8,4331.8,4427.0,4428.0,4428.4,0.5021225926692897,0.1264153880246939,0.991977393729598,0.099319750293247,-0.995055569906368,1.0,4.0,1.0
1647476947.0,1.0,0.097134,900.0,41.0,384.0,51.564544,4066.0,4103.0,4171.0,4181.0,4266.0,4315.0,4399.0,4400.0,4400.0,0.5021743632221992,0.1267039372067323,0.9919405790148482,0.0923705875867174,-0.9957246981715804,0.0,0.0,0.0
1647476951.0,1.0,0.09734157894736842,900.0,41.526315789473685,404.2105263157895,51.467102315789475,4123.894736842105,4162.9473684210525,4231.210526315789,4241.9473684210525,4326.1578947368425,4378.263157894737,4458.315789473684,4459.315789473684,4459.315789473684,0.5022261337751087,0.1269924756675962,0.9919036803661004,0.0854169228675334,-0.9963452962140392,1.0,1.0,18.0
1647476955.0,1.0,0.09754915789473684,900.0,42.05263157894737,424.42105263157896,51.369660631578945,4181.789473684211,4222.894736842105,4291.421052631579,4302.894736842105,4386.315789473684,4441.526315789473,4517.631578947368,4518.631578947368,4518.631578947368,0.5022779043280182,0.1272810033684372,0.9918666977883288,0.0784590959759949,-0.996917333713598,1.0,2.0,17.0
1647476959.0,1.0,0.09775673684210526,900.0,42.578947368421055,444.63157894736844,51.27221894736842,4239.684210526316,4282.8421052631575,4351.631578947368,4363.8421052631575,4446.473684210527,4504.789473684211,4576.9473684210525,4577.9473684210525,4577.9473684210525,0.5023296748809277,0.1275695203137087,0.9918296312809626,0.0714974446349076,-0.9974407829092804,1.0,3.0,16.0
1647476963.0,1.0,0.09796431578947368,900.0,43.10526315789474,464.8421052631579,51.17477726315789,4297.578947368421,4342.789473684211,4411.8421052631575,4424.789473684211,4506.631578947368,4568.0526315789475,4636.263157894737,4637.263157894737,4637.263157894737,0.5023814454338372,0.1278580264645636,0.9917924808489864,0.0645323081446,-0.9979156182791862,1.0,4.0,15.0
1647476967.0,1.0,0.09817189473684211,900.0,43.63157894736842,485.0526315789474,51.07733557894737,4355.473684210527,4402.736842105263,4472.0526315789475,4485.736842105263,4566.789473684211,4631.315789473684,4695.578947368421,4696.578947368421,4696.578947368421,0.5024332159867467,0.1281465217677258,0.991755246499273,0.0575640273700423,-0.9983418165903604,1.0,5.0,14.0
1647476971.0,1.0,0.09837947368421053,900.0,44.1578947368421,505.2631578947368,50.97989389473684,4413.368421052632,4462.684210526316,4532.263157894737,4546.684210526316,4626.9473684210525,4694.578947368421,4754.894736842105,4755.894736842105,4755.894736842105,0.5024849865396562,0.1284350062565128,0.9917179282275224,0.0505929400762892,-0.9987193571842076,1.0,6.0,13.0
1647476975.0,1.0,0.09858705263157895,900.0,44.68421052631579,525.4736842105262,50.88245221052632,4471.263157894737,4522.631578947368,4592.473684210527,4607.631578947368,4687.105263157895,4757.842105263158,4814.210526315789,4815.210526315789,4815.210526315789,0.5025367570925657,0.1287234798776493,0.9916805260406136,0.0436193874189401,-0.9990482215795172,1.0,7.0,12.0
1647476979.0,1.0,0.09879463157894737,900.0,45.21052631578947,545.6842105263158,50.78501052631579,4529.157894736842,4582.578947368421,4652.684210526316,4668.578947368421,4747.263157894737,4821.105263157895,4873.526315789473,4874.526315789473,4874.526315789473,0.5025885276454752,0.1290119425922954,0.9916430399435888,0.0366437088142189,-0.9993283937747084,1.0,8.0,11.0
1647476983.0,1.0,0.09900221052631579,900.0,45.73684210526316,565.8947368421052,50.687568842105264,4587.0526315789475,4642.526315789473,4712.894736842105,4729.526315789473,4807.421052631579,4884.368421052632,4932.842105263158,4933.842105263158,4933.842105263158,0.5026402981983847,0.1293003944049038,0.9916054699358694,0.0296662442468544,-0.9995598601145836,1.0,9.0,10.0
1647476987.0,1.0,0.09920978947368421,900.0,46.26315789473684,586.1052631578948,50.590127157894734,4644.9473684210525,4702.473684210527,4773.105263157895,4790.473684210527,4867.578947368421,4947.631578947368,4992.157894736842,4993.157894736842,4993.157894736842,0.5026920687512942,0.1295888352477776,0.9915678160262787,0.0226873337886205,-0.9997426093178002,1.0,10.0,9.0
1647476991.0,1.0,0.09941736842105263,900.0,46.78947368421053,606.3157894736842,50.49268547368421,4702.842105263158,4762.421052631579,4833.315789473684,4851.421052631579,4927.736842105263,5010.894736842105,5051.473684210527,5052.473684210527,5052.473684210527,0.5027438393042037,0.1298772651542281,0.9915300782104688,0.0157073175817619,-0.99987663247742,1.0,11.0,8.0
1647476995.0,1.0,0.09962494736842105,900.0,47.31578947368421,626.5263157894736,50.39524378947368,4760.736842105263,4822.368421052632,4893.526315789473,4912.368421052632,4987.894736842105,5074.157894736842,5110.789473684211,5111.789473684211,5111.789473684211,0.5027956098571132,0.1301656840709899,0.9914922564953956,0.0087265353567724,-0.999961923065407,1.0,12.0,7.0
1647476999.0,1.0,0.09983252631578947,900.0,47.8421052631579,646.7368421052631,50.29780210526316,4818.631578947368,4882.315789473684,4953.736842105263,4973.315789473684,5048.0526315789475,5137.421052631579,5170.105263157895,5171.105263157895,5171.105263157895,0.5028473804100227,0.1304540919592307,0.991454350886158,0.0017453287440319,-0.9999984769126278,1.0,13.0,6.0
1647477003.0,1.0,0.10004010526315789,900.0,48.368421052631575,666.9473684210526,50.20036042105263,4876.526315789473,4942.263157894737,5013.9473684210525,5034.263157894737,5108.210526315789,5200.684210526316,5229.421052631579,5230.421052631579,5230.421052631579,0.5028991509629323,0.1307424888234022,0.9914163613821704,-0.0052359638648663,-0.9999862922472516,1.0,14.0,5.0
1647477007.0,1.0,0.10024768421052632,900.0,48.89473684210526,687.1578947368421,50.102918736842106,4934.421052631579,5002.210526315789,5074.157894736842,5095.210526315789,5168.368421052632,5263.9473684210525,5288.736842105263,5289.736842105263,5289.736842105263,0.5029509215158418,0.1310308746246733,0.9913782879885424,-0.012217000814616,-0.999925369660704,1.0,15.0,4.0
