time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
1647463135.0,1.3999999999999997,0.11961314285714283,999.9999999999999,40.99999999999999,987.4285714285713,51.10052571428571,4003.428571428571,4097.571428571428,4221.714285714285,4265.285714285714,4469.285714285714,4520.142857142857,4694.714285714285,4695.428571428571,4698.571428571428,0.3234106440256782,-0.7690742878320616,0.6391594009287569,-0.8038568605379638,-0.5948227868584464,1.0,5.0,2.0
1647463139.0,1.4,0.11981457142857142,1000.0,41.0,1005.7142857142857,51.06834285714286,3991.7142857142853,4074.285714285714,4187.857142857142,4232.142857142857,4466.142857142857,4513.571428571428,4715.857142857142,4716.714285714285,4720.285714285714,0.3234624145785877,-0.7688883313587579,0.6393830885317071,-0.8079898837876629,-0.5891963575046938,1.0,6.0,1.0
1647463143.0,1.4,0.120016,1000.0,41.0,1024.0,51.03616,3980.0,4051.0,4154.0,4199.0,4463.0,4507.0,4737.0,4738.0,4742.0,0.3235141851314972,-0.7687023098345425,0.6396067220214615,-0.8120835267509402,-0.5835412115521534,0.0,0.0,0.0
1647463147.0,1.4,0.112963,1000.0,41.0,384.0,52.523008,4046.0,4135.0,4204.0,4298.0,4443.0,4485.0,4606.0,4606.0,4612.0,0.3235659556844067,-0.7685162232565437,0.6398303014014719,-0.8161375899094158,-0.5778576246246565,0.0,0.0,0.0
1647463151.0,1.4,0.119563,1000.0,41.0,640.0,50.917376,3929.0,4107.0,4173.0,4215.0,4402.0,4423.0,4541.0,4541.0,4542.0,0.3236177262373162,-0.7683300716498117,0.6400538266416311,-0.8201518759401999,-0.5721458733502942,0.0,0.0,0.0
1647463155.0,1.4,0.11938272222222222,1000.0,41.55555555555556,647.1111111111111,51.019320888888885,3983.9444444444443,4154.388888888889,4226.388888888889,4266.777777777777,4446.722222222222,4477.944444444444,4589.444444444444,4589.444444444444,4590.444444444444,0.3236694967902257,-0.7681438550487325,0.6402772977006695,-0.8241261883933925,-0.5664062372574816,1.0,1.0,17.0
1647463159.0,1.3999999999999997,0.11920244444444444,999.9999999999999,42.11111111111111,654.2222222222223,51.12126577777777,4038.8888888888887,4201.777777777777,4279.777777777777,4318.555555555556,4491.444444444444,4532.888888888889,4637.888888888889,4637.888888888889,4638.888888888889,0.3237212673431352,-0.7679575734318005,0.6405007146043952,-0.8280603346269477,-0.5606389945566642,1.0,2.0,16.0
1647463163.0,1.4,0.11902216666666667,999.9999999999999,42.666666666666664,661.3333333333333,51.22321066666666,4093.833333333333,4249.166666666666,4333.166666666666,4370.333333333333,4536.166666666666,4587.833333333333,4686.333333333333,4686.333333333333,4687.333333333333,0.3237730378960447,-0.7677712268334059,0.6407240773115419,-0.831954122104884,-0.5548444274863829,1.0,3.0,15.0
1647463167.0,1.3999999999999997,0.11884188888888887,999.9999999999999,43.22222222222222,668.4444444444443,51.32515555555555,4148.777777777777,4296.555555555555,4386.555555555555,4422.11111111111,4580.888888888889,4642.777777777777,4734.777777777777,4734.777777777777,4735.777777777777,0.3238248084489542,-0.7675848152786439,0.64094738579204,-0.8358073613132492,-0.5490228180818935,1.0,4.0,14.0
1647463171.0,1.4,0.11866161111111112,1000.0,43.77777777777778,675.5555555555555,51.42710044444445,4203.722222222222,4343.944444444444,4439.944444444444,4473.888888888889,4625.611111111111,4697.722222222222,4783.222222222222,4783.222222222222,4784.222222222223,0.3238765790018637,-0.7673983387646369,0.6411706400493363,-0.8396198644506034,-0.5431744500802209,1.0,5.0,13.0
