time,cpu_limit,cpu_usage,n,ram_limit_mb,ram_usage_mb,min_ms,lat50_ms,lat75_ms,lat95_ms,lat99_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647852464.0,1.0,0.005656435,300.0,3328.0,932.1799679999999,71933.15,72916.9265,73162.9615,73504.2065,73877.929,0.6457072834494907,0.7439228910671011,-0.6682654653252449,1.0,1.0,1.0
1647852533.0,1.0,0.00556756,300.0,3328.0,919.990272,70896.967,71598.884,71772.829,72018.42,72200.698,0.6457838707206862,0.7405603028252621,-0.6719899090606616,0.0,0.0,0.0
1647852602.0,1.5,0.0077243799999999994,216.66666666666669,3072.0,696.2476373333334,47264.69933333334,47732.71100000001,47848.70566666666,48012.51766666667,48134.13933333334,0.6458604579918817,0.7371790684098731,-0.6756974331003127,1.0,1.0,2.0
1647852671.0,2.0,0.0098812,133.33333333333334,2816.0,472.5050026666667,23632.43166666667,23866.538000000008,23924.582333333332,24006.615333333335,24067.58066666667,0.6459370452630773,0.7337792729257824,-0.6793879441265572,1.0,2.0,1.0
1647852740.0,2.5,0.01203802,50.0,2560.0,248.762368,0.164,0.365,0.459,0.713,1.022,0.6460136325342728,0.730361002014113,-0.6830613491751241,0.0,0.0,0.0
1647852809.0,1.75,0.009181195,200.0,2944.0,665.71264,41379.99449999999,41856.451499999996,41972.277,42147.781500000005,42258.720499999996,0.6460902198054683,0.7269243417120745,-0.686717555787288,1.0,1.0,1.0
1647852878.0,1.0,0.00632437,350.0,3328.0,1082.662912,82759.825,83712.538,83944.095,84294.85,84516.419,0.6461668070766639,0.7234693785694849,-0.6903564718841153,0.0,0.0,0.0
1647852947.0,1.0,0.0061893799999999995,350.0,3328.0,1065.45152,81757.6795,82612.9565,82820.413,83110.72,83350.7365,0.6462433943478594,0.7199961995570282,-0.6939780058643328,1.0,1.0,1.0
1647853016.0,1.0,0.00605439,350.0,3328.0,1048.240128,80755.534,81513.375,81696.731,81926.59,82185.054,0.6463199816190549,0.7165048921340689,-0.6975820665326384,0.0,0.0,0.0
1647853085.0,1.75,0.008230335,225.0,2944.0,669.15328,40377.964,40768.2065,40863.471,40984.9395,41118.939,0.6463965688902504,0.712995544216627,-0.7011685631338843,1.0,1.0,1.0
1647853154.0,2.5,0.01040628,100.0,2560.0,290.066432,0.394,23.038,30.211,43.289,52.824,0.646473156161446,0.7094682441341422,-0.7047374053966606,0.0,0.0,0.0
1647853223.0,2.5,0.011241785,100.0,2560.0,288.761856,0.3305,24.628500000000003,39.156,111.3325,151.86,0.6465497434326415,0.7059230807395886,-0.7082885034215424,1.0,1.0,1.0
1647853292.0,2.5,0.01207729,100.0,2560.0,287.45728,0.267,26.219,48.101,179.376,250.896,0.646626330703837,0.7023601432743876,-0.7118217678180274,0.0,0.0,0.0
1647853361.0,1.0,0.00623599,400.0,3328.0,1234.18624,76687.617,77804.53,78066.601,78433.133,78655.114,0.6467029179750325,0.6987795214374818,-0.715337109634055,0.0,0.0,0.0
1647853430.0,2.5,0.01218756,100.0,2560.0,290.59072,0.351,25.176,33.711,48.974,61.133,0.6467795052462281,0.6951813054042567,-0.7188344403382698,0.0,0.0,0.0
1647853499.0,1.0,0.00644942,400.0,3328.0,1344.724992,76241.65,77335.123,77596.335,77997.995,78331.739,0.6468560925174236,0.6915655857409448,-0.7223136719035462,0.0,0.0,0.0
1647853568.0,2.5,0.01253579,150.0,2560.0,440.098816,940.918,4358.323,6644.813,9079.903,9517.305,0.6469326797886191,0.6879324535278167,-0.72577471668776,0.0,0.0,0.0
