c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
51.0,1.0,0.00963656,30312.002,27587.0,28092.0,28353.0,28592.0,29054.002,29529.0,29843.0,30056.002,500.0,256.0,34.770943,0.58071,-0.9978732,0.06518543,0.0,0.0,0.0
51.0,1.0,0.00964174,31021.0,27792.002,28298.0,28592.002,28778.002,29196.002,29568.0,30097.002,30311.0,500.0,768.0,35.201023,0.5807251,-0.99785894,0.065403126,0.0,0.0,0.0
51.0,1.0,0.00963751,30988.002,27708.0,28200.0,28476.0,28697.0,29188.0,29679.0,30090.002,30423.002,500.0,1024.0,34.934784,0.5807854,-0.9978015,0.0662739,0.0,0.0,0.0
51.0,1.0,0.00999899,31796.002,27830.0,28286.0,28568.0,28765.0,29195.002,29598.002,30268.002,30583.0,500.0,896.0,35.84,0.58083063,-0.99775785,0.06692695,0.0,0.0,0.0
1.0,1.0,0.00963053,223.0,149.0,156.00098,163.0,167.0,179.99902,193.0,208.0,212.99902,600.0,384.0,34.967552,0.58106184,-0.99752843,0.07026428,0.0,0.0,0.0
1.0,1.0,0.0099737,271.99902,156.0,166.0,173.0,177.0,187.0,202.0,222.0,230.0,600.0,512.0,32.157696,0.58111715,-0.99747187,0.07106222,0.0,0.0,0.0
1.0,1.0,0.01000014,248.0,158.0,167.0,174.0,179.0,193.0,204.99902,224.0,239.0,600.0,128.0,35.049473,0.5811272,-0.99746156,0.0712073,0.0,0.0,0.0
1.0,1.0,0.00985471,256.0,152.0,163.99902,171.0,175.0,189.0,203.0,223.0,236.0,600.0,640.0,34.422783,0.58117247,-0.9974147,0.07186012,0.0,0.0,0.0
1.0,1.0,0.00962716,265.0,155.00098,166.0,174.0,181.0,199.99902,217.0,234.0,235.0,600.0,256.0,34.74637,0.5812277,-0.9973569,0.07265797,0.0,0.0,0.0
1.0,1.0,0.00963047,280.0,151.00098,163.0,170.0,175.0,190.0,204.99902,223.0,236.0,600.0,768.0,35.057663,0.5812327,-0.99735165,0.072730504,0.0,0.0,0.0
1.0,1.0,0.00980383,253.0,149.0,161.0,170.0,174.0,189.0,207.0,230.99902,237.0,600.0,1024.0,34.48013,0.58128303,-0.9972985,0.07345577,0.0,0.0,0.0
1.0,1.0,0.00962065,262.00098,139.99902,153.0,164.0,168.0,181.0,197.0,215.00098,226.00098,600.0,896.0,35.84,0.5813031,-0.9972771,0.07374588,0.0,0.0,0.0
11.0,1.0,0.00960737,6406.0,5488.0,5600.0,5692.0,5716.0,5891.0,6013.0,6189.0,6220.0,600.0,384.0,32.690174,0.582615,-0.9956978,0.092660226,0.0,0.0,0.0
11.0,1.0,0.01000087,6300.0,5476.0005,5589.0,5629.0005,5699.9995,5810.0,5927.0005,6170.0,6199.0005,600.0,512.0,34.476032,0.58266526,-0.99563015,0.093384296,0.0,0.0,0.0
11.0,1.0,0.00999826,6265.0,5485.0,5596.0005,5688.0,5722.0,5867.0005,5922.0,6006.0,6098.0,600.0,128.0,32.91136,0.5826753,-0.99561656,0.093529105,0.0,0.0,0.0
11.0,1.0,0.00998754,6579.0005,5421.0,5594.0005,5678.0,5705.0,5867.0005,5988.0,6098.0005,6188.0,600.0,640.0,33.288193,0.5827205,-0.9955551,0.09418071,0.0,0.0,0.0
11.0,1.0,0.00999909,6578.0005,5606.0,5707.0005,5799.0,5819.0,5979.0,6082.0005,6197.0,6326.0,600.0,256.0,33.386497,0.582811,-0.995431,0.09548381,0.0,0.0,0.0
11.0,1.0,0.00999977,6512.0005,5600.0,5703.0,5801.0,5875.0,5999.0,6099.0005,6204.0,6365.0,600.0,768.0,33.091583,0.58281606,-0.99542403,0.0955562,0.0,0.0,0.0
11.0,1.0,0.00999691,6778.0005,5532.0,5689.0005,5765.0,5801.0005,5908.0,6109.0,6205.0005,6371.0,600.0,1024.0,32.477184,0.58285123,-0.9953753,0.09606291,0.0,0.0,0.0
11.0,1.0,0.00999916,6514.0005,5584.0,5707.0005,5796.0005,5816.0,5970.0,6098.0,6203.0,6297.0,600.0,896.0,32.854015,0.5828814,-0.99533325,0.096497215,0.0,0.0,0.0
21.0,1.0,0.0099998,12995.0,10878.0,11165.0,11363.0,11486.0,11806.0,12104.0,12404.0,12684.0,600.0,384.0,33.3824,0.58422846,-0.99326366,0.11587622,0.0,0.0,0.0
21.0,1.0,0.01000087,12890.0,10793.0,11109.0,11331.0,11475.0,11801.0,11980.0,12114.0,12194.0,600.0,512.0,33.026047,0.5842737,-0.9931876,0.11652628,0.0,0.0,0.0
21.0,1.0,0.00999996,12827.0,10786.0,11087.0,11219.0,11380.0,11680.0,11882.0,12100.0,12283.0,600.0,128.0,33.579006,0.5842787,-0.99317914,0.11659851,0.0,0.0,0.0
21.0,1.0,0.00999711,12997.0,10802.0,11108.0,11284.0,11391.0,11772.0,12096.0,12490.0,12789.0,600.0,640.0,33.78381,0.584334,-0.99308556,0.11739296,0.0,0.0,0.0
21.0,1.0,0.01000153,12797.0,11081.0,11301.0,11469.0,11596.0,11819.0,12085.0,12287.0,12479.0,600.0,256.0,33.21856,0.5844546,-0.99287915,0.119126044,0.0,0.0,0.0
21.0,1.0,0.01000041,12874.0,11095.0,11300.0,11420.0,11569.0,11826.0,12091.0,12509.0,12615.0,600.0,1024.0,33.84525,0.5844898,-0.99281836,0.119631454,0.0,0.0,0.0
21.0,1.0,0.01000033,12986.0,11078.0,11304.0,11491.0,11590.0,11873.0,12101.0,12294.0,12535.0,600.0,896.0,33.542145,0.58453,-0.9927486,0.12020903,0.0,0.0,0.0
31.0,1.0,0.01000063,19512.0,16322.0,16618.0,16891.0,17006.0,17395.0,17876.0,18487.0,18825.0,600.0,384.0,33.849342,0.58587205,-0.9902275,0.13946116,0.0,0.0,0.0
31.0,1.0,0.0099998,18377.0,16114.0,16505.0,16799.0,16911.0,17221.0,17491.0,17796.0,18061.0,600.0,512.0,33.73056,0.58589214,-0.9901869,0.1397492,0.0,0.0,0.0
31.0,1.0,0.00999996,19317.0,16207.0,16578.0,16801.0,16933.0,17326.0,17620.0,17915.0,18229.0,600.0,128.0,34.31219,0.5859072,-0.9901564,0.13996522,0.0,0.0,0.0
31.0,1.0,0.00999991,19691.0,16204.0,16624.0,16812.0,17002.0,17303.0,17932.0,18493.0,18800.0,600.0,640.0,34.66035,0.58595747,-0.99005437,0.14068525,0.0,0.0,0.0
31.0,1.0,0.00962639,18418.0,16195.0,16504.0,16779.0,16876.0,17132.0,17319.0,17634.0,17713.0,600.0,768.0,34.9184,0.5860832,-0.98979694,0.14248498,0.0,0.0,0.0
31.0,1.0,0.01000153,18963.0,16418.0,16706.0,16835.0,16987.0,17301.0,17527.0,17792.0,18211.0,600.0,256.0,33.90669,0.58610326,-0.98975545,0.14277288,0.0,0.0,0.0
31.0,1.0,0.01000041,18351.0,16302.0,16604.0,16808.0,16909.0,17299.0,17502.0,17703.0,17898.0,600.0,1024.0,33.81248,0.58612835,-0.9897035,0.14313276,0.0,0.0,0.0
31.0,1.0,0.00999917,18421.0,16402.0,16684.0,16880.0,16999.0,17292.0,17570.0,17799.0,18014.0,600.0,896.0,34.25075,0.5861736,-0.9896096,0.1437805,0.0,0.0,0.0
41.0,1.0,0.01000063,25064.0,21515.0,22022.0,22382.0,22528.0,23006.0,23514.0,23903.0,24108.0,600.0,384.0,34.65216,0.5875056,-0.9866552,0.16282372,0.0,0.0,0.0
41.0,1.0,0.01,25500.0,21577.0,22016.0,22328.0,22616.998,23289.0,23801.0,24404.0,24800.0,600.0,512.0,34.504704,0.58753073,-0.9865959,0.16318247,0.0,0.0,0.0
41.0,1.0,0.00999991,25598.0,21821.0,22397.0,22688.0,22809.0,23214.0,23695.0,24105.0,24400.0,600.0,128.0,35.135487,0.5875709,-0.9865008,0.16375642,0.0,0.0,0.0
41.0,1.0,0.01000081,24920.0,21803.0,22259.0,22504.0,22663.0,23086.0,23384.0,23688.0,23983.0,600.0,640.0,35.18464,0.58761615,-0.9863934,0.16440205,0.0,0.0,0.0
41.0,1.0,0.01000056,25597.0,22181.0,22525.0,22831.0,23075.0,23606.0,23873.0,24328.0,24590.0,600.0,768.0,35.52051,0.58776695,-0.9860324,0.16655363,0.0,0.0,0.0
41.0,1.0,0.00999974,25710.0,22104.0,22590.0,22931.0,23195.0,23622.0,23999.0,24388.0,24482.0,600.0,256.0,34.779137,0.587782,-0.985996,0.16676874,0.0,0.0,0.0
41.0,1.0,0.00999984,25401.0,22074.0,22574.0,22826.0,23003.0,23589.0,23892.0,24492.0,24791.0,600.0,1024.0,35.36896,0.5878122,-0.9859232,0.16719896,0.0,0.0,0.0
41.0,1.0,0.00999879,25777.0,22095.0,22514.0,22872.0,23020.0,23584.0,24201.998,24878.0,25203.0,600.0,896.0,35.119102,0.5878574,-0.98581356,0.1678442,0.0,0.0,0.0
51.0,1.0,0.01000037,32404.0,27394.002,27998.0,28500.002,28895.0,29909.0,30486.0,31312.0,31711.0,600.0,384.0,35.057663,0.5891944,-0.98238254,0.18688126,0.0,0.0,0.0
51.0,1.0,0.00999928,31263.0,27715.0,28197.0,28492.002,28684.0,29271.002,29607.0,29994.002,30401.0,600.0,512.0,35.61472,0.58922964,-0.9822872,0.18738131,0.0,0.0,0.0
51.0,1.0,0.00999864,31285.002,27405.0,27906.0,28221.002,28509.0,28994.002,29393.0,29881.002,30086.0,600.0,128.0,35.557377,0.58925474,-0.98221904,0.18773848,0.0,0.0,0.0
51.0,1.0,0.01000081,31492.0,27385.0,27908.0,28298.0,28529.0,29090.002,29668.002,30176.002,30992.0,600.0,640.0,35.93011,0.58929497,-0.98210967,0.18830988,0.0,0.0,0.0
51.0,1.0,0.01000146,31916.0,27723.0,28383.002,28809.0,29012.0,29618.0,30414.0,31110.002,31388.0,600.0,768.0,35.897343,0.58946085,-0.98165494,0.19066623,0.0,0.0,0.0
51.0,1.0,0.00999952,32566.002,27796.0,28399.0,28781.0,28991.002,29604.0,30284.0,30971.002,31320.002,600.0,256.0,35.393536,0.58948094,-0.98159945,0.19095176,0.0,0.0,0.0
51.0,1.0,0.00999736,32287.0,27818.0,28397.0,28780.0,29009.0,29987.0,30614.002,31292.0,31822.0,600.0,1024.0,35.459072,0.5895061,-0.98152995,0.19130868,0.0,0.0,0.0
51.0,1.0,0.00999872,31880.0,28104.0,28712.002,29099.002,29306.002,30008.0,30482.002,31089.0,31420.0,600.0,896.0,36.040703,0.5895714,-0.98134863,0.19223651,0.0,0.0,0.0
1.0,1.0,0.01000037,253.0,139.99902,149.99902,156.99902,162.0,176.0,193.0,211.0,220.0,700.0,384.0,32.23552,0.5897373,-0.9808845,0.19459103,0.0,0.0,0.0
1.0,1.0,0.01000138,256.0,143.99902,156.00098,164.0,169.0,182.0,202.0,218.00098,227.0,700.0,512.0,34.435074,0.58978754,-0.9807427,0.19530429,0.0,0.0,0.0
1.0,1.0,0.01000043,266.99902,143.99902,157.0,164.0,169.0,184.99902,200.0,221.0,227.0,700.0,128.0,35.155968,0.5898127,-0.98067164,0.19566089,0.0,0.0,0.0
1.0,1.0,0.00963354,255.00098,145.0,156.00098,164.0,168.0,182.0,192.0,216.0,231.0,700.0,640.0,35.55328,0.58985287,-0.9805576,0.19623138,0.0,0.0,0.0
1.0,1.0,0.00999936,326.0,147.0,159.0,166.0,171.0,182.0,194.0,212.0,219.0,700.0,768.0,32.423935,0.5900288,-0.980055,0.19872653,0.0,0.0,0.0
1.0,1.0,0.00999896,249.99902,149.0,159.0,166.0,171.0,184.0,201.0,215.00098,222.0,700.0,256.0,34.844673,0.590059,-0.9799682,0.19915414,0.0,0.0,0.0
1.0,1.0,0.00999736,271.0,149.0,158.0,164.99902,169.0,179.99902,195.0,210.00098,229.0,700.0,1024.0,32.497665,0.59007406,-0.9799247,0.19936794,0.0,0.0,0.0
1.0,1.0,0.0100001,262.99902,138.99902,148.99902,154.0,158.00098,171.0,184.0,199.99902,218.0,700.0,896.0,32.44032,0.5901092,-0.9798231,0.19986674,0.0,0.0,0.0
11.0,1.0,0.00999988,6873.0,5469.0,5601.0,5701.0005,5779.0005,5919.0,6114.0005,6406.0,6518.0005,700.0,384.0,33.591297,0.5915367,-0.9754866,0.22005902,0.0,0.0,0.0
11.0,1.0,0.00999956,7488.0,5404.0,5517.0,5628.0,5771.0,6183.0,6622.0,7005.0,7187.9995,700.0,512.0,33.78381,0.591592,-0.9753102,0.22083929,0.0,0.0,0.0
11.0,1.0,0.00999945,7013.0,5402.0005,5589.0,5689.0,5708.0,5930.0,6211.9995,6710.0,6893.9995,700.0,128.0,33.25952,0.59160703,-0.975262,0.22105207,0.0,0.0,0.0
11.0,1.0,0.00999923,7465.0,5420.0,5572.0005,5689.0,5721.0,5899.0,6182.0,6587.0005,7169.0,700.0,640.0,35.10272,0.5916523,-0.97511715,0.22169033,0.0,0.0,0.0
11.0,1.0,0.00999965,6590.0,5396.0,5505.0,5600.0,5636.0,5812.0005,5991.0,6204.0,6412.0,700.0,768.0,33.12435,0.59180814,-0.97461486,0.22388805,0.0,0.0,0.0
11.0,1.0,0.00999984,6508.0,5465.0,5587.0,5669.0,5709.0005,5889.0,6076.0,6202.0,6385.0,700.0,256.0,33.099777,0.5918534,-0.9744681,0.22452588,0.0,0.0,0.0
11.0,1.0,0.01000203,6699.0,5406.0005,5529.0,5613.0005,5688.0,5806.0,5979.0,6207.0005,6309.0,700.0,1024.0,33.29229,0.5918634,-0.97443545,0.22466761,0.0,0.0,0.0
11.0,1.0,0.01000006,6515.0,5404.0,5581.0,5669.0,5710.0,5919.0,6082.0005,6196.0,6295.0,700.0,896.0,34.39821,0.59189856,-0.97432095,0.22516362,0.0,0.0,0.0
21.0,1.0,0.00999988,12107.0,10505.0,10700.0,10869.0,10930.0,11200.0,11390.0,11531.0,11695.0,700.0,384.0,34.67264,0.5933462,-0.9693918,0.24551888,0.0,0.0,0.0
21.0,1.0,0.00999891,12098.0,10489.0,10706.0,10893.0,11008.0,11297.0,11495.0,11806.0,11981.0,700.0,512.0,33.673218,0.59340143,-0.9691951,0.24629426,0.0,0.0,0.0
21.0,1.0,0.00999895,11794.0,10600.0,10805.0,10979.0,11007.0,11195.0,11389.0,11537.0,11624.0,700.0,128.0,35.4304,0.5934316,-0.96908754,0.24671713,0.0,0.0,0.0
21.0,1.0,0.00999917,11899.0,10580.0,10787.0,10893.0,10973.0,11193.0,11392.0,11597.0,11704.0,700.0,640.0,35.06176,0.5934668,-0.96896183,0.24721041,0.0,0.0,0.0
21.0,1.0,0.00999985,12306.0,10586.0,10809.0,10979.0,11088.0,11305.0,11498.0,11819.0,11998.0,700.0,768.0,33.980415,0.59363264,-0.9683658,0.24953504,0.0,0.0,0.0
21.0,1.0,0.00999984,12713.0,10506.0,10716.0,10869.0,10916.0,11192.0,11390.0,11688.0,11817.0,700.0,256.0,33.644543,0.5936628,-0.9682568,0.24995755,0.0,0.0,0.0
21.0,1.0,0.01000203,12110.0,10616.0,10829.0,10990.0,11074.0,11296.0,11576.0,11799.0,11904.0,700.0,1024.0,34.11968,0.593698,-0.96812946,0.2504504,0.0,0.0,0.0
21.0,1.0,0.00999971,12302.0,10594.0,10803.0,10992.0,11072.0,11284.0,11491.0,11731.0,11999.0,700.0,896.0,34.103294,0.5937282,-0.9680201,0.25087282,0.0,0.0,0.0
31.0,1.0,0.00999954,18586.0,15780.0,16112.0,16304.0,16402.0,16705.0,16910.0,17231.0,17503.0,700.0,384.0,34.177025,0.5951858,-0.96251446,0.27123046,0.0,0.0,0.0
31.0,1.0,0.01000011,17617.0,15716.0,15991.0,16185.0,16307.0,16565.0,16784.0,17010.0,17219.0,700.0,512.0,34.25075,0.59523606,-0.96231693,0.27193037,0.0,0.0,0.0
31.0,1.0,0.00999996,18416.0,15815.0,16175.0,16304.0,16403.0,16772.0,16994.0,17299.0,17588.0,700.0,128.0,34.807808,0.5952763,-0.96215856,0.27249017,0.0,0.0,0.0
31.0,1.0,0.01000029,18392.0,15672.0,15991.0,16196.0,16322.0,16681.0,16989.0,17423.0,17697.0,700.0,640.0,34.709503,0.5953014,-0.96205944,0.27284,0.0,0.0,0.0
31.0,1.0,0.01000008,18577.0,16070.0,16386.0,16605.0,16703.0,17086.0,17400.0,17681.0,17889.0,700.0,768.0,35.25837,0.59550244,-0.9612617,0.27563736,0.0,0.0,0.0
31.0,1.0,0.00999973,18409.0,15999.0,16306.0,16515.0,16685.0,17015.0,17315.0,17871.0,18096.0,700.0,256.0,34.299904,0.5955326,-0.96114135,0.27605677,0.0,0.0,0.0
31.0,1.0,0.01000078,18390.0,16083.0,16403.0,16596.0,16696.0,16990.0,17232.0,17574.0,17704.0,700.0,1024.0,34.893826,0.5955678,-0.9610007,0.276546,0.0,0.0,0.0
31.0,1.0,0.00999939,18489.0,16093.0,16395.0,16583.0,16692.0,17013.0,17396.0,17602.0,17789.0,700.0,896.0,34.996223,0.595598,-0.9608799,0.2769653,0.0,0.0,0.0
41.0,1.0,0.01000042,23887.0,21420.0,21787.0,21996.0,22172.0,22495.0,22786.0,23202.0,23482.0,700.0,384.0,35.139584,0.5970757,-0.95473915,0.2974443,0.0,0.0,0.0
41.0,1.0,0.01000011,23903.0,21279.0,21693.0,21950.0,22110.0,22513.0,22876.0,23372.0,23493.0,700.0,512.0,34.705406,0.59711087,-0.95458764,0.29793027,0.0,0.0,0.0
41.0,1.0,0.00999946,24604.0,21316.0,21706.0,21910.0,22097.0,22600.0,22885.0,23195.0,23502.0,700.0,128.0,35.037186,0.5971611,-0.95437074,0.2986244,0.0,0.0,0.0
41.0,1.0,0.01000006,24693.0,21397.0,21806.0,22100.0,22283.0,22609.0,23002.0,23687.0,23999.0,700.0,640.0,35.00851,0.5971913,-0.9542403,0.2990408,0.0,0.0,0.0
41.0,1.0,0.01000037,24184.0,21499.0,21888.0,22172.0,22295.0,22686.0,22996.0,23483.0,23614.0,700.0,768.0,35.454975,0.5973974,-0.95334446,0.30188462,0.0,0.0,0.0
41.0,1.0,0.0100001,24917.0,21583.0,21995.0,22271.0,22486.0,22833.0,23209.0,23505.0,23717.0,700.0,256.0,35.467262,0.59743756,-0.9531687,0.3024392,0.0,0.0,0.0
41.0,1.0,0.0100002,24083.0,21418.0,21797.0,22017.0,22194.0,22577.0,22872.0,23210.0,23474.0,700.0,1024.0,35.803135,0.5974577,-0.95308065,0.30271646,0.0,0.0,0.0
41.0,1.0,0.01000073,23979.0,21513.0,21911.0,22179.0,22293.0,22604.0,22939.0,23204.0,23392.0,700.0,896.0,35.23379,0.5974979,-0.9529044,0.30327088,0.0,0.0,0.0
51.0,1.0,0.00999911,29709.002,26966.0,27415.0,27703.0,27900.0,28402.002,28779.0,29276.0,29467.0,700.0,384.0,36.90496,0.59898067,-0.94617957,0.3236422,0.0,0.0,0.0
51.0,1.0,0.01000035,29803.0,26887.0,27332.0,27694.0,27828.0,28365.0,28795.998,29180.002,29308.998,700.0,512.0,35.823616,0.59901583,-0.94601464,0.3241238,0.0,0.0,0.0
51.0,1.0,0.01000043,29912.0,27082.0,27573.002,27802.002,27972.002,28370.0,28677.0,29014.0,29390.0,700.0,128.0,35.80723,0.59907615,-0.94573146,0.32494923,0.0,0.0,0.0
51.0,1.0,0.01000011,29592.0,26803.0,27283.002,27616.002,27828.0,28296.0,28508.0,28888.0,29114.0,700.0,640.0,36.03661,0.59909123,-0.94566053,0.32515556,0.0,0.0,0.0
51.0,1.0,0.0100001,30916.0,27614.002,28108.002,28406.0,28518.0,29114.0,29580.0,30086.0,30385.0,700.0,768.0,36.151295,0.5993476,-0.9444481,0.3286606,0.0,0.0,0.0
51.0,1.0,0.00999989,30268.0,27623.0,28118.0,28419.0,28607.0,28997.002,29229.002,29587.0,29697.0,700.0,256.0,36.130817,0.59938276,-0.9442807,0.32914135,0.0,0.0,0.0
51.0,1.0,0.00999964,31185.0,27688.0,28182.0,28478.0,28696.0,29223.0,29677.0,30178.0,30486.002,700.0,1024.0,36.42163,0.5994179,-0.944113,0.329622,0.0,0.0,0.0
51.0,1.0,0.01000026,30683.002,27230.002,27799.002,28094.0,28284.0,28686.002,28986.0,29464.0,29664.0,700.0,896.0,36.282368,0.599428,-0.94406503,0.3297593,0.0,0.0,0.0
1.0,1.0,0.00999709,249.99902,132.00098,148.99902,158.0,166.0,179.99902,195.99902,214.0,229.0,800.0,384.0,35.905537,0.5995637,-0.94341576,0.33161232,0.0,0.0,0.0
1.0,1.0,0.01000035,243.0,130.0,148.0,158.0,164.0,178.0,191.0,217.0,228.0,800.0,512.0,35.315712,0.5995989,-0.9432468,0.33209252,0.0,0.0,0.0
1.0,1.0,0.01000043,270.0,138.99902,152.0,162.00098,167.0,183.0,202.0,220.0,234.0,800.0,128.0,35.74989,0.59968436,-0.9428355,0.3332584,0.0,0.0,0.0
1.0,1.0,0.00999996,256.99902,140.99902,158.0,167.00098,172.99902,187.0,207.0,224.0,237.0,800.0,768.0,35.831806,0.5999658,-0.94147056,0.33709526,0.0,0.0,0.0
1.0,1.0,0.00999937,262.99902,137.00098,156.00098,164.0,169.0,187.0,203.0,220.0,228.0,800.0,256.0,36.028416,0.5999859,-0.94137245,0.3373691,0.0,0.0,0.0
1.0,1.0,0.00999844,262.00098,132.99902,154.0,163.0,167.0,183.0,195.99902,220.0,231.0,800.0,1024.0,36.007935,0.60001105,-0.9412497,0.33771136,0.0,0.0,0.0
1.0,1.0,0.01000004,258.0,132.99902,149.99902,159.0,167.0,184.99902,202.0,219.0,237.0,800.0,896.0,36.20864,0.6000211,-0.9412006,0.33784828,0.0,0.0,0.0
11.0,1.0,0.01000014,6700.0,5333.0,5487.0,5531.0,5597.0,5776.0005,5917.0005,6327.0005,6484.0,800.0,384.0,33.861633,0.60157925,-0.9333457,0.3589789,0.0,0.0,0.0
11.0,1.0,0.00999931,6396.0,5326.0,5481.0005,5525.0,5597.0,5715.0,5885.0,6065.0,6111.0,800.0,512.0,33.132545,0.6016044,-0.9332151,0.35931826,0.0,0.0,0.0
11.0,1.0,0.01000051,6395.0,5305.0005,5434.0,5501.0,5533.0,5697.0005,5883.0,6009.0005,6197.0,800.0,640.0,33.959934,0.6016798,-0.9328226,0.360336,0.0,0.0,0.0
11.0,1.0,0.0099992,6498.0,5322.0005,5482.0005,5516.0,5588.0,5700.0,5814.0,5994.0005,6212.0,800.0,128.0,33.84525,0.6016899,-0.93277013,0.3604717,0.0,0.0,0.0
11.0,1.0,0.00999849,6413.0005,5411.0005,5567.0,5617.0005,5690.0,5816.0005,6011.0,6185.0005,6268.0,800.0,768.0,34.770943,0.6020065,-0.9311089,0.36474136,0.0,0.0,0.0
11.0,1.0,0.01000006,6201.0,5408.0,5521.0005,5604.0,5684.0005,5797.0,5901.0,6028.0,6112.0,800.0,256.0,34.44736,0.6020216,-0.93102926,0.3649445,0.0,0.0,0.0
11.0,1.0,0.00999943,6424.0,5413.0,5571.0,5609.0,5692.0,5810.0,6012.0005,6211.0,6296.0,800.0,1024.0,34.45965,0.60205674,-0.93084335,0.36541837,0.0,0.0,0.0
11.0,1.0,0.01000071,6421.0005,5422.0,5573.0,5615.0,5694.0,5804.0005,5979.9995,6108.0,6297.0,800.0,896.0,34.066433,0.6020618,-0.9308168,0.3654861,0.0,0.0,0.0
21.0,1.0,0.01000002,12787.0,10719.0,10997.0,11191.0,11301.0,11601.0,11808.0,12069.0,12308.0,800.0,384.0,34.05005,0.6036903,-0.92194766,0.38731447,0.0,0.0,0.0
21.0,1.0,0.00999904,12516.0,10710.0,10984.0,11118.0,11214.0,11508.0,11806.0,12088.0,12209.0,800.0,512.0,35.086334,0.6037155,-0.92180675,0.38764966,0.0,0.0,0.0
21.0,1.0,0.01000099,12903.0,10716.0,11004.0,11191.0,11292.0,11599.0,11818.0,12165.0,12314.0,800.0,640.0,35.344383,0.6037858,-0.92141163,0.38858795,0.0,0.0,0.0
21.0,1.0,0.01000081,12681.0,10713.0,10992.0,11132.0,11270.0,11611.0,11890.0,12160.0,12363.0,800.0,128.0,34.226177,0.6038009,-0.9213268,0.38878897,0.0,0.0,0.0
21.0,1.0,0.01,12871.0,10699.0,10920.0,11122.0,11280.0,11622.0,11920.0,12407.0,12593.0,800.0,768.0,34.295807,0.6041125,-0.91956455,0.39293906,0.0,0.0,0.0
21.0,1.0,0.01000162,12917.0,10798.0,11082.0,11217.0,11324.0,11791.0,12102.0,12406.0,12523.0,800.0,256.0,33.767426,0.60414773,-0.9193644,0.3934071,0.0,0.0,0.0
21.0,1.0,0.01000012,12795.0,10686.0,10992.0,11186.0,11281.0,11703.0,12019.0,12389.0,12473.0,800.0,1024.0,33.959934,0.6041628,-0.9192785,0.39360768,0.0,0.0,0.0
21.0,1.0,0.01000003,12812.0,10792.0,11009.0,11195.0,11304.0,11624.0,12021.0,12409.0,12707.0,800.0,896.0,33.857536,0.6041829,-0.919164,0.39387506,0.0,0.0,0.0
31.0,1.0,0.00999915,18559.0,15972.0,16298.0,16517.0,16680.0,17014.0,17373.0,17692.0,17921.0,800.0,384.0,33.93536,0.6058114,-0.9096292,0.41542104,0.0,0.0,0.0
31.0,1.0,0.01000089,18995.0,16074.0,16398.0,16606.0,16724.0,17125.0,17531.0,17983.0,18276.0,800.0,512.0,35.06176,0.60585666,-0.9093572,0.41601628,0.0,0.0,0.0
31.0,1.0,0.0100011,18774.0,16104.0,16430.0,16625.0,16790.0,17094.0,17367.0,17597.0,17994.0,800.0,640.0,34.955265,0.605922,-0.90896344,0.4168758,0.0,0.0,0.0
31.0,1.0,0.00999989,19355.0,16186.0,16486.0,16677.0,16798.0,17102.0,17325.0,17785.0,17915.0,800.0,128.0,34.574337,0.60594714,-0.9088118,0.4172063,0.0,0.0,0.0
31.0,1.0,0.0100001,18036.0,16018.0,16308.0,16513.0,16683.0,16978.0,17284.0,17508.0,17702.0,800.0,768.0,35.68845,0.60623866,-0.907044,0.42103583,0.0,0.0,0.0
31.0,1.0,0.01000062,18276.0,15995.0,16371.0,16521.0,16669.0,16992.0,17298.0,17688.0,17883.0,800.0,256.0,34.607105,0.60627383,-0.9068296,0.4214975,0.0,0.0,0.0
31.0,1.0,0.01000012,18320.0,16098.0,16385.0,16590.0,16713.0,17063.0,17326.0,17606.0,17905.0,800.0,1024.0,35.1232,0.60630906,-0.9066149,0.42195907,0.0,0.0,0.0
31.0,1.0,0.00999989,18717.0,16060.0,16384.0,16528.0,16683.0,17072.0,17400.0,17710.0,17927.0,800.0,896.0,34.9184,0.60632414,-0.9065228,0.42215684,0.0,0.0,0.0
41.0,1.0,0.01000028,24884.0,21404.0,21822.0,22187.0,22337.0,22805.0,23331.0,23991.0,24295.0,800.0,384.0,34.67264,0.60796773,-0.8962285,0.44359267,0.0,0.0,0.0
41.0,1.0,0.01000049,24920.0,21415.0,21835.0,22114.0,22307.0,22894.0,23503.0,24310.0,24687.0,800.0,512.0,35.536896,0.608013,-0.895938,0.44417915,0.0,0.0,0.0
41.0,1.0,0.00999912,25786.0,21518.0,21982.0,22291.0,22486.0,22910.0,23297.0,23878.0,24185.0,800.0,640.0,35.89325,0.6080833,-0.8954853,0.4450911,0.0,0.0,0.0
41.0,1.0,0.0100005,25109.0,21516.0,22036.0,22374.0,22594.0,23101.0,23680.0,24385.0,24621.0,800.0,128.0,35.602432,0.60811347,-0.89529103,0.44548178,0.0,0.0,0.0
41.0,1.0,0.0100001,25351.0,21493.0,21897.0,22185.0,22325.0,22798.0,23307.0,23830.0,24043.0,800.0,768.0,35.422207,0.6084,-0.89343673,0.44918907,0.0,0.0,0.0
