time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647426062,2.0,0.0155505,300,11,1024.0,32.104448,3001.0,3097.0,3152.0,3193.0,3294.0,3384.0,3536.0,3618.0,3671.0,0.0035133926103149,0.4185276490376687,-0.9082040558106984,0.0,0.0,0.0
1647426063,2.0,0.01632325,300,11,640.0,30.785536,3013.0,3087.0,3126.0,3170.0,3230.0,3292.0,3329.0,3392.0,3474.0,0.0035184189230622,0.418461601460012,-0.9082344896025046,0.0,0.0,0.0
1647426064,2.0,0.01613981,300,11,896.0,30.37184,3028.0,3133.0,3179.0,3195.0,3251.0,3311.0,3367.0,3380.0,3397.0,0.0035234452358094,0.4183955516957559,-0.9082649185789377,0.0,0.0,0.0
1647426068,2.0,0.01539489,300,11,256.0,30.846976,3003.0,3077.0,3126.0,3176.0,3284.0,3362.0,3562.0,3603.0,3645.0,0.0035435504867983,0.4181313304360885,-0.9083865864860328,0.0,0.0,0.0
1647426076,2.0,0.0166815399999999,300,11,384.0,31.690752,3014.0,3109.0,3201.0,3244.0,3450.0,3691.0,3770.0,3859.0,3903.0,0.0035837609887762,0.4176027818105925,-0.9086296916918656,0.0,0.0,0.0
1647426152,2.0,0.01616448,300,21,768.0,31.023104,5715.0,5821.0,5913.0,5964.0,6160.0,6339.0,6542.0,6652.0,6810.0,0.0039657607575658,0.4125745456713486,-0.9109238410888586,0.0,0.0,0.0
1647426154,2.0,0.01611634,300,21,1024.0,32.251904,5710.0,5868.0,5950.0,5984.0,6188.0,6302.0,6460.0,6622.0,6728.0,0.0039758133830603,0.4124420528156989,-0.9109838379846112,0.0,0.0,0.0
1647426155,2.0,0.01591693,300,21,512.0,30.949376,5731.0,5856.0,5924.0,5977.0,6102.0,6217.0,6334.0,6341.0,6515.0,0.0039808396958075,0.4123758031026445,-0.911013829211966,0.0,0.0,0.0
1647426157,2.0,0.01588708,300,21,896.0,30.994432,5762.0,5879.0,5952.0,5994.0,6120.0,6228.0,6357.0,6457.0,6667.0,0.003990892321302,0.4122432971608559,-0.911073797200834,0.0,0.0,0.0
1647426161,2.0,0.01581338,300,21,256.0,31.653888,5694.0,5801.0,5884.0,5955.0,6165.0,6798.0,7230.0,7300.0,7488.0,0.0040109975722909,0.4119782590917978,-0.9111936753707696,0.0,0.0,0.0
1647426172,2.0,0.01608327,300,21,384.0,31.055872,5771.0,5951.0,6082.0,6157.0,7167.0,8243.0,8803.0,8898.0,9202.0,0.0040662870125104,0.4112492247427189,-0.9115229427439072,0.0,0.0,0.0
1647426245,2.0,0.01616448,300,31,768.0,32.104448,8432.0,8572.0,8687.0,8764.0,9769.0,10034.0,10438.0,10677.0,10776.0,0.0044332078430584,0.4064044417060328,-0.9136932908594698,0.0,0.0,0.0
1647426247,2.0,0.0175417899999999,300,31,1024.0,33.312768,8424.0,8549.0,8641.0,8729.0,9051.0,9317.0,9895.0,9957.0,10069.0,0.0044432604685528,0.4062715460889405,-0.913752390332579,0.0,0.0,0.0
1647426248,2.0,0.01672926,300,31,640.0,31.346688,8480.0,8659.0,8772.0,8868.0,9198.0,9397.0,9618.0,9682.0,9904.0,0.0044482867813001,0.4062050950839637,-0.9137819328088228,0.0,0.0,0.0
1647426249,2.0,0.01690665,300,31,896.0,32.579584,8421.0,8564.0,8658.0,8707.0,8878.0,9025.0,9362.0,9609.0,9658.0,0.0044533130940473,0.4061386419041782,-0.9138114704643566,0.0,0.0,0.0
1647426255,2.0,0.01654368,300,31,256.0,31.739904,8426.0,8531.0,8618.0,8690.0,8794.0,8889.0,9053.0,9169.0,9274.0,0.0044834709705307,0.4057398777858348,-0.9139885948819798,0.0,0.0,0.0
1647426267,2.0,0.01766179,300,31,384.0,31.760384,8548.0,8716.0,8870.0,9040.0,10344.0,10786.0,11023.0,11147.0,11261.0,0.0045437867234975,0.4049421178703437,-0.9143423216578572,0.0,0.0,0.0
1647426341,2.0,0.01780577,300,41,1024.0,33.214464,11523.0,11754.0,11896.0,11955.0,12147.0,12330.0,12514.0,12626.0,13017.0,0.0049157338667926,0.4000158072033528,-0.9165082399997558,0.0,0.0,0.0
1647426342,2.0,0.01817288,300,41,512.0,32.31744,11557.0,11743.0,11919.0,12000.0,12195.0,12376.0,12524.0,12719.0,12768.0,0.0049207601795398,0.3999491558039297,-0.9165373275386682,0.0,0.0,0.0
1647426343,2.0,0.01799359,300,41,128.0,33.533952,11771.0,11941.0,12069.0,12135.0,12346.0,12502.0,12679.0,12852.0,13001.0,0.0049257864922871,0.3998825022627022,-0.9165664102421166,0.0,0.0,0.0
1647426344,2.0,0.01768847,300,41,640.0,32.428032,11698.0,11911.0,12049.0,12126.0,12336.0,12584.0,12801.0,12856.0,13004.0,0.0049308128050343,0.3998158466066969,-0.9165954880983052,0.0,0.0,0.0
1647426345,2.0,0.0181534299999999,300,41,896.0,32.780288,11626.0,11859.0,11981.0,12064.0,12234.0,12549.0,12732.0,12861.0,13341.0,0.0049358391177815,0.3997491888496047,-0.916624561101263,0.0,0.0,0.0
1647426352,2.0,0.01782141,300,41,256.0,32.600064,11613.0,11858.0,11995.0,12074.0,12330.0,12684.0,12812.0,12913.0,13064.0,0.0049710233070122,0.3992825253356613,-0.9168279363989608,0.0,0.0,0.0
1647426366,2.0,0.01776957,300,41,384.0,32.84992,11911.0,12257.0,12611.0,12817.0,13387.0,13663.0,13907.0,14183.0,14407.0,0.0050413916854734,0.398348888036233,-0.9172339741855928,0.0,0.0,0.0
1647426435,2.0,0.01775258,300,51,768.0,35.16416,14154.0,14420.0,14574.0,14689.0,14928.0,15245.0,15517.0,15893.0,16046.0,0.0053882072650324,0.3937413760019301,-0.9192212621692922,0.0,0.0,0.0
1647426436,2.0,0.01783225,300,51,1024.0,33.71008,14110.0,14388.0,14579.0,14665.0,14897.0,15252.0,15779.0,16032.0,16211.0,0.0053932335777796,0.3936745273092358,-0.919249893417372,0.0,0.0,0.0
1647426438,2.0,0.017692,300,51,512.0,33.77152,14298.0,14580.0,14743.0,14861.0,15134.0,15419.0,16138.0,16346.0,16521.0,0.0054032862032741,0.3935408236649845,-0.9193071413347584,0.0,0.0,0.0
1647426439,2.0,0.01789213,300,51,128.0,33.746944,14478.0,14738.0,14846.0,14929.0,15152.0,15513.0,15892.0,16021.0,16412.0,0.0054083125160213,0.3934739687141338,-0.9193357580037604,0.0,0.0,0.0
1647426441,2.0,0.0183643899999999,300,51,640.0,34.287616,14377.0,14641.0,14779.0,14871.0,15198.0,15404.0,15773.0,15893.0,16104.0,0.0054183651415158,0.3933402525968846,-0.919392976744449,0.0,0.0,0.0
1647426443,2.0,0.01783598,300,51,896.0,34.164736,14537.0,14736.0,14869.0,14959.0,15223.0,15491.0,15827.0,15965.0,16633.0,0.0054284177670102,0.3932065281321624,-0.9194501760477568,0.0,0.0,0.0
1647426450,2.0,0.01775357,300,51,256.0,34.828288,14482.0,14800.0,14986.0,15182.0,15909.0,16570.0,16825.0,16948.0,16991.0,0.0054636019562409,0.3927384271011279,-0.9196502203980228,0.0,0.0,0.0
1647426469,2.0,0.01848056,300,51,384.0,34.709504,14742.0,15244.0,15601.0,16205.0,19125.0,19833.0,20377.0,20919.0,21504.0,0.0055591018984383,0.3914673544205259,-0.9201919965001838,0.0,0.0,0.0
1647426502,2.0,0.01776059,400,1,512.0,33.77152,135.0,146.0,151.0,155.0,169.0,180.0,199.0,231.0,240.0,0.0057249702190969,0.3892579270046239,-0.9211288000405062,0.0,0.0,0.0
1647426505,2.0,0.01788447,400,1,768.0,33.763328,149.0,157.0,161.0,164.0,174.0,183.0,191.0,222.0,237.0,0.0057400491573386,0.3890569586141774,-0.921213701023756,0.0,0.0,0.0
1647426506,2.0,0.01790559,400,1,896.0,30.969856,133.0,142.0,148.0,152.0,165.0,176.0,196.0,199.0,227.0,0.0057450754700858,0.3889899650530443,-0.9212419916004868,0.0,0.0,0.0
1647426511,2.0,0.0183643899999999,400,1,640.0,34.287616,151.0,157.0,162.0,163.0,170.0,176.0,190.0,199.0,213.0,0.005770207033822,0.3886549662896358,-0.9213833714466536,0.0,0.0,0.0
1647426514,2.0,0.01800507,400,1,256.0,31.29344,134.0,146.0,150.0,155.0,164.0,178.0,195.0,209.0,229.0,0.0057852859720637,0.3884539423880834,-0.9214681408725728,0.0,0.0,0.0
1647426533,2.0,0.01844752,400,1,384.0,34.709504,139.0,149.0,157.0,161.0,171.0,179.0,194.0,208.0,248.0,0.0058807859142611,0.3871803619428677,-0.9220039952873252,0.0,0.0,0.0
1647426622,2.0,0.0162322999999999,400,11,512.0,31.199232,3013.0,3099.0,3155.0,3198.0,3264.0,3311.0,3378.0,3410.0,3474.0,0.0063281277487647,0.3812048420786184,-0.9244905993982931,0.0,0.0,0.0
