cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,mean_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
3.0,1.090965,17246.098,16975.043,17126.285,17144.316,17204.553,17222.445,17232.688,17238.568,16993.488,310.0,1536.0,698.6015,0.40454915,-0.96715695,-0.25417998,0.11493715,0.99337274,0.0,0.0,0.0
3.105806,0.34231827,23270.396,12273.887,17873.207,11673.189,18140.904,8048.9033,27339.758,10322.684,11209.087,233.69536,2080.2937,821.7168,0.40495533,-0.96745205,-0.25305447,0.14262894,0.98977625,1.0,1.0,1.0
3.0,0.933867,19895.04,19650.174,19773.678,19808.53,19859.602,19872.52,19884.578,19889.377,19660.271,320.0,1536.0,716.43134,0.4053615,-0.96774584,-0.2519286,0.1702095,0.9854079,0.0,0.0,0.0
3.1187572,0.33685094,25182.188,13386.189,19481.941,12741.102,19811.188,9282.6875,29204.822,11363.969,12128.728,237.11902,2137.1055,840.699,0.40576768,-0.9680383,-0.25080243,0.19765735,0.98027116,1.0,1.0,1.0
3.0,1.039578,21402.69,21097.637,21262.227,21282.643,21346.758,21368.428,21379.664,21389.48,21101.895,330.0,1536.0,733.0734,0.40617386,-0.9683295,-0.24967588,0.22495106,0.97437006,0.0,0.0,0.0
3.1216033,0.360134,25177.012,13080.543,19012.61,11949.041,19589.363,8539.52,29477.062,10559.985,11366.584,236.80246,2163.2761,850.86646,0.40658003,-0.96861935,-0.24854901,0.25206935,0.9677092,1.0,1.0,1.0
3.0,0.77449095,22799.3,22502.023,22645.51,22653.742,22727.605,22782.295,22790.93,22793.021,22512.14,340.0,1536.0,750.6125,0.40698618,-0.9689079,-0.2474218,0.2789911,0.9602937,0.0,0.0,0.0
3.1280756,0.3544995,27049.695,14569.114,20662.83,13697.744,21320.186,10044.703,31659.451,11753.01,12735.223,235.09451,2201.1902,860.4774,0.40739235,-0.9691951,-0.24629426,0.3056953,0.95212936,1.0,1.0,1.0
3.0,0.981253,26027.504,25733.816,25876.691,25907.963,25962.754,26004.535,26019.992,26023.527,25739.445,350.0,1536.0,770.3388,0.40779853,-0.969481,-0.24516638,0.33216113,0.94322264,0.0,0.0,0.0
3.1318405,0.37893695,28511.555,15483.001,21720.344,14806.632,22839.988,11185.617,32818.03,12884.29,13822.188,244.8121,2213.588,887.423,0.4082047,-0.9697656,-0.24403818,0.35836795,0.9335804,1.0,1.0,1.0
3.0,1.215419,25987.43,25759.89,25854.754,25881.56,25920.27,25937.047,25962.354,25981.926,25728.695,360.0,1536.0,788.41034,0.40861088,-0.9700489,-0.24290964,0.3842953,0.9232102,0.0,0.0,0.0
3.1489542,0.4330361,29113.234,17922.324,24328.492,17168.14,24556.145,14400.786,33911.918,15370.384,16702.457,258.7243,2034.0743,883.48114,0.40901706,-0.9703309,-0.24178077,0.40992305,0.9121201,1.0,1.0,2.0
3.1489768,0.35325426,31379.016,18198.889,23568.23,16744.104,24315.816,12868.191,34991.49,13938.389,15691.131,258.02637,2237.5017,909.6481,0.40942323,-0.9706116,-0.24065158,0.4352311,0.90031874,1.0,2.0,1.0
3.0,1.0895991,29750.742,29443.66,29611.059,29642.887,29705.957,29728.676,29738.277,29742.492,29450.018,370.0,1536.0,806.56793,0.4098294,-0.97089094,-0.23952205,0.46019977,0.88781536,0.0,0.0,0.0
3.1516511,0.22939721,30408.059,16229.354,22513.758,15247.811,24470.766,10995.172,35650.133,12924.156,14196.593,239.81686,2317.7712,900.712,0.41023558,-0.97116894,-0.2383922,0.4848096,0.8746197,1.0,1.0,1.0
3.0,0.804126,30611.082,30289.691,30462.95,30492.781,30561.094,30590.52,30594.197,30598.11,30306.71,380.0,1536.0,826.6342,0.41064176,-0.9714457,-0.23726204,0.5090414,0.86074203,0.0,0.0,0.0
3.162042,0.39461315,31136.496,18992.883,25745.438,17892.04,26199.344,14958.739,36203.723,15762.886,17041.52,258.2177,2113.158,898.00867,0.41104794,-0.9717211,-0.23613155,0.53287625,0.8461932,1.0,1.0,2.0
3.1720986,0.35382605,34275.465,19795.805,25578.672,17955.27,26735.074,14196.605,38348.52,15655.634,16842.959,252.0058,2318.7188,937.4482,0.4114541,-0.9719952,-0.23500074,0.55629563,0.8309845,1.0,2.0,1.0
3.0,1.043099,34751.777,34416.316,34546.41,34589.176,34691.156,34739.133,34747.703,34749.023,34398.04,390.0,1536.0,847.22894,0.4118603,-0.972268,-0.23386961,0.57928115,0.8151278,0.0,0.0,0.0
3.1656427,0.4045655,33018.09,20466.904,27649.887,19784.133,28066.723,16565.568,38254.85,17749.371,18933.99,264.07132,2075.7112,942.86475,0.41226646,-0.9725394,-0.23273818,0.60181504,0.7986355,1.0,1.0,2.0
3.1735215,0.32966936,35029.89,20350.887,25940.89,18420.074,27334.43,14357.799,39241.203,15739.1,17356.635,258.5738,2329.4033,952.73505,0.4126726,-0.97280955,-0.23160642,0.6238796,0.7815205,1.0,2.0,1.0
3.0,1.157806,35818.496,35449.2,35634.14,35671.45,35794.49,35800.53,35811.094,35817.246,35464.66,400.0,1536.0,871.6534,0.41307878,-0.9730784,-0.23047434,0.6454577,0.76379603,0.0,0.0,0.0
3.1764631,0.35081393,32312.89,19795.086,26841.582,18811.055,27802.023,15355.912,38255.08,16707.088,18070.85,259.9407,2159.4065,935.2865,0.41348496,-0.97334594,-0.22934195,0.66653246,0.745476,1.0,1.0,2.0
3.1747646,0.3041907,36756.19,21585.004,27119.77,20205.607,28637.316,15825.123,40608.223,17229.145,18596.85,264.94528,2333.4446,976.71545,0.41389114,-0.9736121,-0.22820927,0.68708754,0.72657466,1.0,2.0,1.0
3.0,1.089941,38414.25,38048.92,38241.293,38265.715,38344.88,38364.97,38379.695,38400.23,38056.723,410.00003,1536.0,892.5389,0.4142973,-0.97387695,-0.22707626,0.70710677,0.70710677,0.0,0.0,0.0
3.1786785,0.3336544,34024.02,21303.766,28541.703,20444.408,29368.992,17322.256,40038.273,18511.693,19670.377,270.20312,2148.4458,965.7285,0.4147035,-0.9741405,-0.22594295,0.72657466,0.68708754,1.0,1.0,2.0
3.1768792,0.29509854,37066.004,21734.7,27240.5,20507.244,29128.406,15783.553,41515.004,17160.596,18826.6,265.32346,2363.905,999.819,0.41510966,-0.9744028,-0.22480933,0.745476,0.66653246,1.0,2.0,1.0
3.0,1.165255,39862.85,39557.9,39686.156,39714.844,39790.863,39825.984,39849.402,39850.863,39545.344,420.0,1536.0,916.0499,0.41551584,-0.9746637,-0.22367541,0.76379603,0.6454577,0.0,0.0,0.0
3.1833034,0.3176386,34353.227,21446.516,28696.305,20481.227,29557.598,17082.223,40904.66,18267.682,19723.916,266.9914,2200.6128,969.6311,0.41592202,-0.9749233,-0.2225412,0.7815205,0.6238796,1.0,1.0,2.0
3.1769059,0.22743616,38184.387,22494.61,27920.363,20888.94,29913.305,16010.393,43108.9,17423.393,19293.617,258.8662,2418.063,1015.78345,0.4163282,-0.9751816,-0.22140667,0.7986355,0.60181504,1.0,2.0,1.0
3.0,0.948027,42950.816,42523.42,42734.465,42790.76,42884.973,42941.08,42945.85,42946.332,42538.89,430.0,1536.0,939.647,0.41673437,-0.97543854,-0.22027184,0.8151278,0.57928115,0.0,0.0,0.0
3.2013314,0.27130497,37001.395,24246.914,31839.168,22611.574,32941.227,18697.35,44636.934,20114.95,22265.314,259.57196,2161.5688,992.9913,0.41714054,-0.9756942,-0.21913671,0.8309845,0.55629563,1.0,1.0,3.0
3.1841571,0.4108894,37874.22,25542.656,31852.691,24512.54,31779.656,21494.86,42104.54,22096.148,23421.775,284.53354,2089.2617,979.68384,0.41754672,-0.97594845,-0.21800129,0.8461932,0.53287625,1.0,2.0,2.0
3.2025533,0.33852953,43956.086,25074.55,31424.043,22585.41,34753.63,18402.893,47565.523,18790.86,20691.9,265.80078,2507.4453,1027.5264,0.4179529,-0.9762015,-0.21686558,0.86074203,0.5090414,1.0,3.0,1.0
3.0,0.97655,45901.574,45544.227,45734.273,45766.86,45858.133,45868.508,45891.617,45896.992,45564.508,439.99997,1536.0,962.9164,0.41835907,-0.9764531,-0.21572958,0.8746197,0.4848096,0.0,0.0,0.0
3.198506,0.26518998,38647.75,25296.887,33140.01,24438.014,34593.44,19957.506,46808.53,21380.2,23837.625,259.63715,2161.6475,1033.907,0.41876522,-0.9767035,-0.21459328,0.88781536,0.46019977,1.0,1.0,3.0
3.1850114,0.3836943,39156.47,26657.738,33236.207,25267.25,32933.918,22452.666,43557.54,22975.445,24485.186,289.99634,2145.9565,984.89124,0.4191714,-0.97695255,-0.21345668,0.90031874,0.4352311,1.0,2.0,2.0
3.21246,0.23942217,44654.797,25363.629,31511.004,22411.047,35351.695,18244.05,49110.46,18560.879,20487.568,264.14825,2570.0908,1035.5027,0.41957757,-0.9772002,-0.2123198,0.9121201,0.40992305,1.0,3.0,1.0
3.0,1.048919,49337.43,48936.734,49191.207,49211.656,49293.7,49312.785,49324.82,49326.727,48932.1,450.0,1536.0,988.02075,0.41998374,-0.9774466,-0.21118264,0.9232102,0.3842953,0.0,0.0,0.0
3.1895196,0.2657031,37589.08,24329.457,31856.758,23557.734,33489.16,19611.15,45111.188,20978.879,22475.57,264.5082,2255.8972,1031.2122,0.42038992,-0.9776917,-0.21004519,0.9335804,0.35836795,1.0,1.0,2.0
3.1896002,0.23929507,40066.527,24220.559,29673.777,22802.846,31598.922,17132.025,45710.547,18762.105,20668.912,266.94128,2507.771,1038.9324,0.4207961,-0.97793543,-0.20890744,0.94322264,0.33216113,1.0,2.0,1.0
3.0,1.147974,50319.43,49974.008,50192.93,50247.4,50275.574,50300.758,50304.605,50310.207,50000.258,460.0,1536.0,1012.3919,0.42120227,-0.97817785,-0.20776942,0.95212936,0.3056953,0.0,0.0,0.0
3.2065096,0.20245028,38284.902,25136.582,32740.457,23893.713,34335.527,18747.646,46584.176,20460.46,23019.992,255.86716,2234.308,1036.3002,0.42160845,-0.97841895,-0.20663112,0.9602937,0.2789911,1.0,1.0,3.0
3.1835399,0.4019634,39548.598,27221.574,33861.492,26120.557,33368.945,22682.875,44507.457,23350.668,24941.25,281.196,2190.4736,1001.51587,0.42201462,-0.9786587,-0.20549254,0.9677092,0.25206935,1.0,2.0,2.0
3.2190452,0.20733914,44954.484,25897.117,31821.863,22904.785,35420.99,18014.68,50292.63,18347.242,20777.703,254.61784,2647.725,1043.9666,0.4224208,-0.9788971,-0.20435368,0.97437006,0.22495106,1.0,3.0,1.0
3.0,0.91983193,54522.9,54176.95,54409.99,54467.51,54498.508,54506.89,54517.047,54519.0,54174.04,470.0,1536.0,1040.2242,0.42282698,-0.97913426,-0.20321454,0.98027116,0.19765735,0.0,0.0,0.0
3.2469196,0.23522073,40756.473,28637.742,37658.086,27717.854,38897.562,19486.113,50602.19,22767.844,27434.717,244.14201,2120.1738,1093.0371,0.42323315,-0.97937,-0.20207512,0.9854079,0.1702095,1.0,1.0,8.0
3.176404,0.4957651,36273.51,30516.031,35668.055,32438.113,32720.125,25119.123,43151.582,29478.18,32294.242,279.92444,1796.0497,970.99805,0.42363933,-0.9796045,-0.20093544,0.98977625,0.14262894,1.0,2.0,7.0
3.1854753,0.517747,38373.477,31282.305,36356.97,32165.217,33954.16,26842.543,43805.14,30702.906,32091.932,272.7952,1794.9529,955.5565,0.4240455,-0.9798376,-0.19979548,0.99337274,0.11493715,1.0,3.0,6.0
3.205567,0.50319433,42906.453,31910.496,37770.24,31292.074,37440.16,27295.096,45386.527,30307.855,30311.389,275.02795,1852.3168,970.41644,0.42445168,-0.98006946,-0.19865526,0.9961947,0.087155744,1.0,4.0,5.0
3.2009816,0.586458,46399.754,33473.18,39194.05,31105.154,40796.223,28323.688,46598.688,30468.938,29356.352,281.40384,1827.8885,963.1308,0.42485783,-0.9802999,-0.19751476,0.9982398,0.059306376,1.0,5.0,4.0
3.1740308,0.57588154,45620.305,32928.945,38585.426,29506.07,40419.707,28130.102,44340.35,29489.594,29414.459,289.36972,1785.586,923.3623,0.425264,-0.98052907,-0.196374,0.99950653,0.031410757,1.0,6.0,3.0
3.1951933,0.5434642,44799.77,31301.219,37138.21,26370.092,39135.285,27052.63,42929.668,26525.48,27535.125,278.73126,1891.945,934.5887,0.42567018,-0.9807569,-0.19523297,0.9999939,0.0034906517,1.0,7.0,2.0
3.2326467,0.2525596,47200.387,29429.445,33585.453,22602.959,39812.914,19577.602,49130.55,19343.844,22720.129,229.45302,2475.766,1026.3143,0.42607635,-0.9809834,-0.19409168,0.9997015,-0.024432179,1.0,8.0,1.0
3.0,1.1598542,59515.79,59118.543,59355.504,59407.61,59455.56,59467.812,59504.04,59510.137,59132.82,490.00003,1536.0,1094.3119,0.42648253,-0.98120856,-0.19295011,0.9986295,-0.052335955,0.0,0.0,0.0
3.2231054,0.15211505,39854.594,24760.027,32884.637,23606.459,35880.746,17887.527,48772.152,19773.68,22671.111,242.4255,2306.9602,1083.097,0.4268887,-0.98143244,-0.1918083,0.9967789,-0.08019892,1.0,1.0,3.0
3.1984282,0.29507676,39464.9,27087.258,33356.945,25907.234,33340.285,21980.0,45504.938,22625.945,24719.322,272.1544,2254.221,1017.0966,0.42729488,-0.98165494,-0.19066623,0.99415094,-0.107999355,1.0,2.0,2.0
3.2283204,0.12637874,48559.223,28883.055,34402.027,27036.098,38201.508,20871.06,55431.773,21284.297,24398.213,254.5676,2577.6682,1130.8711,0.42770106,-0.98187613,-0.18952389,0.99074787,-0.13571557,1.0,3.0,1.0
3.0,1.156934,61379.5,60960.16,61170.633,61208.02,61304.23,61358.066,61366.24,61366.773,60977.2,500.0,1536.0,1122.1238,0.42810723,-0.98209596,-0.1883813,0.98657215,-0.16332597,0.0,0.0,0.0
3.2630265,0.12664083,44163.645,28912.875,38292.13,28176.547,40572.45,21336.059,55103.42,23192.395,27386.756,255.50906,2218.7085,1179.9375,0.4285134,-0.98231447,-0.18723844,0.98162717,-0.190809,1.0,1.0,4.0
3.2009897,0.40574643,43728.836,31890.168,38187.477,31795.512,37174.223,26722.42,50201.34,28332.2,30407.227,295.11783,2019.4883,1059.0258,0.42891958,-0.98253167,-0.18609534,0.97591674,-0.21814324,1.0,2.0,3.0
3.21525,0.35940796,46646.55,31276.559,38434.594,29271.807,39773.46,26234.002,50932.918,26572.016,27850.414,291.02274,2252.6777,1017.6747,0.42932576,-0.98274755,-0.18495199,0.96944535,-0.24530739,1.0,3.0,2.0
3.2630258,0.18039641,56141.13,32540.121,38603.008,29292.256,44663.543,23575.045,61513.89,22572.64,26666.785,259.43567,2677.7065,1150.1195,0.42973194,-0.9829621,-0.18380839,0.962218,-0.27228025,1.0,4.0,1.0
3.0,1.205452,66333.25,65914.89,66135.09,66160.16,66251.414,66263.24,66307.77,66317.95,65936.95,510.00003,1536.0,1151.8075,0.4301381,-0.9831753,-0.18266453,0.9542403,-0.2990408,0.0,0.0,0.0
3.2677155,0.14551497,46931.695,31366.953,41353.527,30536.207,43109.453,23424.26,57976.81,25908.75,29418.98,268.86084,2178.382,1172.9126,0.4305443,-0.9833872,-0.18152043,0.94551855,-0.32556814,1.0,1.0,4.0
3.2072554,0.3905711,43713.156,32369.754,38044.723,32194.646,37660.707,27086.11,50600.81,28856.102,30622.25,300.15872,2030.4993,1048.3367,0.43095043,-0.9835977,-0.18037608,0.93605953,-0.35184166,1.0,2.0,3.0
3.2256453,0.33151037,46640.918,31467.84,38574.754,29692.955,39801.94,26330.074,51426.63,26892.266,27671.045,294.9077,2282.6396,1046.6643,0.4313566,-0.9838069,-0.1792315,0.9258706,-0.3778408,1.0,3.0,2.0
3.2765176,0.1593658,56937.703,33309.344,39896.92,30304.467,45477.625,24352.596,63672.227,23481.398,27454.518,260.58246,2694.3982,1171.7245,0.43176278,-0.9840148,-0.17808667,0.91495967,-0.4035453,1.0,4.0,1.0
3.0,1.129426,67667.07,67241.32,67444.984,67465.305,67591.99,67628.2,67650.016,67651.266,67205.03,520.0,1536.0,1181.3151,0.43216896,-0.98422134,-0.17694159,0.9033353,-0.42893514,0.0,0.0,0.0
3.273958,0.16026369,50640.566,34188.668,44439.08,33509.58,46724.68,26798.197,63198.406,28928.125,32493.89,284.73764,2194.0923,1222.3981,0.43257514,-0.98442656,-0.17579629,0.8910065,-0.4539905,1.0,1.0,4.0
3.2187014,0.32918596,47741.42,36270.74,42663.13,35928.938,41770.98,30768.264,56377.516,32707.906,34500.79,312.1316,2055.6475,1089.4346,0.4329813,-0.98463047,-0.17465073,0.877983,-0.47869185,1.0,2.0,3.0
3.2286882,0.2839208,52523.7,36115.19,43195.617,34270.562,45003.49,30989.297,58333.09,31080.219,31712.03,309.09933,2256.025,1092.7253,0.4333875,-0.984833,-0.17350495,0.8642748,-0.5030199,1.0,3.0,2.0
3.2822318,0.096475035,63770.56,37995.12,45092.375,34991.48,51435.21,28660.443,71682.85,27669.762,31458.822,276.7967,2694.0908,1230.998,0.43379366,-0.9850342,-0.17235892,0.8498927,-0.5269558,1.0,4.0,1.0
3.0,1.228878,70622.15,70156.83,70477.78,70499.734,70556.25,70596.03,70603.04,70605.17,70152.71,530.0,1536.0,1211.4657,0.43419984,-0.9852341,-0.17121266,0.83484787,-0.5504807,0.0,0.0,0.0
3.2736883,0.089432,49437.31,32756.098,42831.46,32649.83,44791.29,24987.922,62243.652,27354.617,31123.973,270.87137,2355.0012,1206.4404,0.43460602,-0.9854326,-0.17006618,0.81915206,-0.57357645,1.0,1.0,4.0
3.2116296,0.29110488,48282.367,36384.074,42757.13,36320.31,41192.316,31074.992,56656.64,33350.445,34769.21,312.6081,2166.963,1097.3983,0.4350122,-0.98562986,-0.16891946,0.80281746,-0.5962249,1.0,2.0,3.0
3.2298982,0.3310244,53332.87,36419.79,43999.04,35008.93,44210.57,32074.09,58317.074,32297.996,32848.703,312.1772,2290.2603,1091.0189,0.43541837,-0.9858257,-0.16777252,0.7858569,-0.6184084,1.0,3.0,2.0
3.2873662,0.050598145,58201.684,34324.984,41136.195,31347.873,45589.22,25514.592,66438.19,24058.062,28842.69,260.68988,2873.0957,1212.5612,0.43582454,-0.98602027,-0.16662534,0.76828355,-0.6401097,1.0,4.0,1.0
3.0,1.210689,75493.43,74978.56,75260.055,75330.78,75389.22,75415.305,75457.67,75462.14,75025.76,540.0,1536.0,1241.9729,0.43623072,-0.9862135,-0.16547793,0.75011104,-0.66131186,0.0,0.0,0.0
3.3331213,0.0,54994.797,32798.676,52298.996,29185.531,59832.945,19119.68,70098.53,19138.479,30022.38,255.8526,2119.3398,1332.1245,0.4366369,-0.9864054,-0.16433032,0.7313537,-0.6819984,1.0,1.0,49.0
3.2991583,0.0,36566.184,17692.586,30611.336,15092.555,39305.746,8964.74,41757.383,8165.7153,12805.963,165.54419,2861.876,907.51544,0.43704304,-0.9865959,-0.16318247,0.71202606,-0.702153,1.0,2.0,48.0
3.2395668,0.0,31666.824,13433.461,24643.941,10095.263,32675.395,6565.0586,39145.816,2883.9622,8334.674,114.28394,3020.2534,906.7987,0.43744922,-0.9867851,-0.1620344,0.6921432,-0.7217602,1.0,3.0,47.0
3.2419574,0.0,33054.38,11022.853,25872.637,6818.5825,32993.176,5417.7114,39508.97,731.5713,5571.0977,110.33907,3208.8372,915.7855,0.4378554,-0.986973,-0.16088612,0.67172056,-0.7408046,1.0,4.0,46.0
3.2143528,0.0,31501.438,10615.918,25717.465,7777.9336,31378.219,6263.513,37378.145,2860.161,6162.4473,108.91613,3174.5093,926.52606,0.43826157,-0.9871595,-0.15973762,0.65077424,-0.7592713,1.0,5.0,45.0
3.2001495,0.0,30840.105,8354.789,24805.668,6450.148,29641.797,5975.194,34764.477,1866.7676,5337.1143,116.13477,3190.242,920.34393,0.43866774,-0.9873447,-0.15858889,0.6293204,-0.777146,1.0,6.0,44.0
3.18293,0.0,30997.547,8532.646,25985.54,7101.035,28604.465,6451.9355,34990.145,3578.6082,5411.1714,120.55574,3286.1519,902.84656,0.43907392,-0.98752856,-0.15743996,0.60737586,-0.79441464,1.0,7.0,43.0
3.1697705,0.0,31902.0,8209.19,26199.164,6249.3613,28862.79,6148.7783,34539.08,3174.945,5331.866,120.0285,3462.0269,897.31757,0.4394801,-0.9877111,-0.15629081,0.58495766,-0.8110638,1.0,8.0,42.0
3.1463287,0.0,31838.805,8665.308,26389.633,8330.311,28574.262,7880.251,33550.098,4623.0513,7267.4243,126.709785,3378.4678,883.0787,0.43988627,-0.98789227,-0.15514144,0.56208336,-0.82708055,1.0,9.0,41.0
3.1013482,0.0024847388,32943.715,10986.97,28276.8,10944.318,29603.555,11255.46,32595.78,8466.387,10228.592,140.6131,3291.2737,850.71924,0.44029245,-0.9880721,-0.15399188,0.5387708,-0.8424524,1.0,10.0,40.0
3.0978036,0.028289437,31711.23,8815.42,27142.227,9122.928,28233.39,9115.095,30748.65,6957.2334,8062.2124,135.36884,3289.2922,812.689,0.44069862,-0.9882506,-0.1528421,0.5150381,-0.8571673,1.0,11.0,39.0
3.07361,0.04008913,31448.875,8684.433,26120.18,9932.1045,27076.871,8951.522,29347.186,7282.6616,7971.3955,138.76608,3183.4277,789.7483,0.4411048,-0.9884278,-0.15169212,0.49090376,-0.8712138,1.0,12.0,38.0
3.0436466,0.11511794,30373.121,9693.281,25515.32,11522.413,25697.953,9704.08,27320.467,9163.455,9648.838,141.95303,3043.9941,784.3646,0.44151098,-0.98860365,-0.15054193,0.46638665,-0.88458097,1.0,13.0,37.0
3.0394528,0.09791589,29815.336,8538.165,25150.98,11024.279,24340.332,8723.906,26114.645,8768.633,9067.895,135.63693,2998.664,787.7352,0.44191715,-0.9887781,-0.14939153,0.44150585,-0.89725834,1.0,14.0,36.0
3.0190885,0.11763817,29258.484,9152.869,24750.89,12305.289,23284.066,9563.664,25401.646,10300.693,10295.343,140.25972,2922.963,798.4983,0.44232333,-0.98895127,-0.14824094,0.4162808,-0.90923613,1.0,15.0,35.0
2.9995406,0.15555444,27904.273,9853.488,24197.543,13797.531,22148.684,10907.455,23865.43,12288.135,11437.797,140.91116,2815.2373,806.14984,0.4427295,-0.9891231,-0.14709014,0.39073113,-0.92050487,1.0,16.0,34.0
2.9924717,0.18972111,27714.355,10305.04,24163.043,14482.693,21452.184,11728.49,23640.14,13026.436,11882.792,138.09009,2804.601,811.9927,0.44313565,-0.9892936,-0.14593914,0.36487678,-0.93105584,1.0,17.0,33.0
2.978897,0.20848793,27141.469,11117.393,24181.52,15888.484,20835.865,12742.827,23270.807,14584.583,13209.957,137.55023,2734.4104,821.43835,0.44354182,-0.98946273,-0.14478795,0.33873793,-0.9408808,1.0,18.0,32.0
2.9635704,0.2518513,26099.523,11873.877,23825.8,17499.713,19938.586,13759.096,22181.646,16332.198,14301.611,135.24239,2625.112,828.37054,0.443948,-0.9896305,-0.14363655,0.31233492,-0.94997203,1.0,19.0,31.0
2.9644396,0.2578286,25186.465,12460.376,23677.887,18381.232,18717.822,13779.879,21407.842,17037.55,14702.111,135.16478,2524.6836,842.35144,0.44435418,-0.98979694,-0.14248498,0.28568837,-0.9583226,1.0,20.0,30.0
2.9674284,0.266609,22861.684,12008.017,22574.7,17721.967,16628.432,12621.213,20301.098,17278.86,14125.875,134.72427,2453.5461,863.96545,0.44476035,-0.9899621,-0.1413332,0.25881904,-0.9659258,1.0,21.0,29.0
2.9522548,0.3094016,21138.238,11964.389,21845.79,18107.654,15384.863,12752.51,19562.41,18404.977,14756.925,140.58884,2324.9736,879.7759,0.44516653,-0.99012583,-0.14018123,0.23174791,-0.9727759,1.0,22.0,28.0
2.94535,0.33310997,20189.582,10997.812,20863.512,17177.242,14372.06,11471.514,18221.684,16909.379,13671.834,138.34329,2327.3457,876.50793,0.4455727,-0.9902883,-0.13902907,0.20449606,-0.9788674,1.0,23.0,27.0
2.9286633,0.38801914,19277.125,11361.312,19992.324,17264.365,13780.712,11384.781,17509.562,17176.645,13759.508,145.862,2281.9656,870.91376,0.44597888,-0.99044937,-0.13787672,0.17708474,-0.9841956,1.0,24.0,26.0
2.9122584,0.41483244,17699.613,11243.347,19057.816,17638.201,12331.355,11820.824,15967.756,17277.582,14388.795,142.20804,2286.3853,867.6443,0.44638506,-0.99060917,-0.13672419,0.14953534,-0.98875636,1.0,25.0,25.0
2.9220414,0.38260603,16351.379,9386.819,17917.238,15625.861,11082.779,9500.088,14683.821,14784.676,12318.365,130.58475,2419.7117,857.45996,0.44679123,-0.9907676,-0.13557148,0.12186934,-0.99254614,1.0,26.0,24.0
2.9118514,0.4150756,14968.373,9399.227,17386.318,15624.496,9790.593,9505.392,13304.564,14961.395,12532.556,132.18187,2417.546,859.99976,0.4471974,-0.99092466,-0.13441858,0.09410831,-0.99556196,1.0,27.0,23.0
2.916299,0.39009678,13834.919,8471.81,16338.845,14411.365,8587.926,8467.651,12275.342,13377.29,11391.015,119.89787,2490.7742,855.41187,0.44760358,-0.9910804,-0.13326548,0.0662739,-0.9978015,1.0,28.0,22.0
2.9109247,0.40257382,12979.9,8361.563,15879.69,14129.393,7770.001,8457.736,11455.609,13448.734,11148.6,115.444824,2511.707,847.69366,0.44800976,-0.9912348,-0.13211222,0.03838781,-0.9992629,1.0,29.0,21.0
2.9136925,0.3921057,12220.529,6956.679,14720.635,11921.884,6743.1714,6978.0137,10721.838,11390.211,9385.968,104.97995,2605.1782,840.43915,0.44841594,-0.9913878,-0.13095878,0.0104717845,-0.99994516,1.0,30.0,20.0
2.9003723,0.4233761,11003.139,7488.1533,14152.396,11938.897,5695.281,7487.783,9630.473,12009.496,9614.266,106.504425,2573.6665,840.9707,0.44882208,-0.99153954,-0.12980516,-0.017452406,-0.9998477,1.0,31.0,19.0
2.8919733,0.454047,10242.244,7669.959,14058.402,12171.591,5224.44,8025.1055,8801.64,12565.091,10052.914,103.75173,2566.6475,841.8219,0.44922826,-0.99168986,-0.12865137,-0.045362987,-0.99897057,1.0,32.0,18.0
2.8974805,0.4329443,9675.318,7022.563,13290.83,10294.662,4437.874,6685.2085,8111.0356,10755.707,8299.654,88.83168,2680.9912,832.08795,0.44963443,-0.99183893,-0.12749739,-0.073238194,-0.99731445,1.0,33.0,17.0
2.8967664,0.46082172,8265.703,6546.4897,12608.617,10112.428,3455.2048,6396.7905,6851.0625,10799.383,8494.169,89.84251,2694.0884,830.24603,0.4500406,-0.9919866,-0.12634325,-0.1010563,-0.99488074,1.0,34.0,16.0
2.8912053,0.47646675,7440.8726,6349.465,12354.733,9264.783,3243.504,6551.2856,6007.5737,10718.342,8613.896,87.989075,2696.8564,831.6233,0.45044678,-0.9921329,-0.12518893,-0.1287956,-0.99167114,1.0,35.0,15.0
2.8966916,0.4654662,7312.025,6026.579,11792.654,8632.457,2984.4192,6039.328,5969.861,10141.695,8255.903,83.6225,2677.2754,844.857,0.45085296,-0.9922779,-0.12403445,-0.15643446,-0.98768836,1.0,36.0,14.0
2.9024892,0.49748677,6260.582,5514.9653,11248.365,8188.252,2014.8267,5554.902,5087.0356,9460.045,8524.734,82.337875,2735.4302,844.28937,0.45125914,-0.99242157,-0.1228798,-0.18395135,-0.98293537,1.0,37.0,13.0
2.8831213,0.50756866,5402.3857,6205.2383,11249.268,8343.678,1825.2368,6452.4014,4176.0684,10676.75,9108.43,83.344055,2612.5596,864.1316,0.4516653,-0.99256384,-0.121724986,-0.2113248,-0.9774159,1.0,38.0,12.0
2.8839452,0.52171123,4211.075,5950.7705,10825.533,8241.371,1423.5112,6252.1025,3533.1619,10207.227,9543.889,81.880486,2587.7346,878.59674,0.4520715,-0.9927048,-0.12057,-0.23853345,-0.9711343,1.0,39.0,11.0
