time,split,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,mean_ms,n,ram_limit_mb,ram_usage_mb
1637379263.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379276.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379289.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379302.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379315.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379328.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379341.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379354.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379367.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379380.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379393.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379406.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379419.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
1637379432.0,train,0.5,0.0,181.61292,175.87784,178.9806,178.9806,180.09588,180.09588,180.09588,180.09588,175.73288,10.0,256.0,217.821184
